time,position_x,position_y,position_z
1701072043196,-0.01646889,0.00732337,-0.01993592
1701072043209,-0.01679023,0.007152263,-0.01991653
1701072043224,-0.01699322,0.006949122,-0.01988051
1701072043237,-0.01722946,0.006763392,-0.01981814
1701072043252,-0.01748054,0.006539003,-0.0197372
1701072043265,-0.01776213,0.0063889,-0.01963307
1701072043279,-0.0180118,0.0061804,-0.01949442
1701072043293,-0.01820998,0.006014274,-0.01937059
1701072043307,-0.01847037,0.005819871,-0.01924412
1701072043321,-0.01871052,0.00561434,-0.01911098
1701072043335,-0.01891613,0.005404227,-0.01898736
1701072043349,-0.01911095,0.005197268,-0.01885247
1701072043363,-0.01927921,0.004994226,-0.01874528
1701072043377,-0.0193842,0.004738241,-0.01863209
1701072043392,-0.01957479,0.004488573,-0.01847935
1701072043405,-0.01968725,0.004164591,-0.01830995
1701072043419,-0.01986076,0.003822721,-0.01817561
1701072043433,-0.01999306,0.003419729,-0.01806512
1701072043447,-0.0200941,0.003004611,-0.01793333
1701072043461,-0.02018249,0.002647829,-0.01772354
1701072043475,-0.02023231,0.002342419,-0.01751259
1701072043489,-0.02020448,0.002106522,-0.01731318
1701072043503,-0.02021561,0.001845928,-0.01713342
1701072043517,-0.02018489,0.001560661,-0.01695134
1701072043530,-0.02008168,0.001206374,-0.01678957
1701072043544,-0.02003006,0.0009148845,-0.0166431
1701072043558,-0.0198385,0.0006254821,-0.01647298
1701072043572,-0.01970371,0.0003615755,-0.01632167
1701072043587,-0.01950229,8.213799e-05,-0.01616101
1701072043600,-0.01929241,-0.0002352118,-0.01599818
1701072043613,-0.01899336,-0.0005268047,-0.01582799
1701072043627,-0.01872399,-0.0008041107,-0.01560095
1701072043641,-0.01833641,-0.001087428,-0.01539006
1701072043655,-0.01791593,-0.001343814,-0.01520233
1701072043669,-0.0174936,-0.001667333,-0.01508273
1701072043684,-0.01702892,-0.001961702,-0.01493987
1701072043697,-0.016533,-0.00231828,-0.01480242
1701072043711,-0.01602574,-0.002642186,-0.01468237
1701072043725,-0.01554111,-0.003013429,-0.01459129
1701072043739,-0.01504897,-0.003226038,-0.01449277
1701072043753,-0.01456518,-0.003498736,-0.01442515
1701072043767,-0.01403227,-0.003723103,-0.014369
