"t","x","y","z","Absolute"
3.224764708E0,-1.297801208E-1,8.292755127E-2,9.836045837E0,9.837251525E0
3.234806708E0,-1.281335449E-1,7.334747314E-2,9.838740234E0,9.839847939E0
3.244847708E0,-1.193019104E-1,6.975494385E-2,9.832752686E0,9.833723815E0
3.254889708E0,-1.264869690E-1,7.798782349E-2,9.839488678E0,9.840610677E0
3.264930708E0,-1.237925720E-1,7.649093628E-2,9.839338989E0,9.840414992E0
3.274972708E0,-1.179547119E-1,8.083190918E-2,9.832752686E0,9.833792376E0
3.285013708E0,-1.050814819E-1,7.948471069E-2,9.830357666E0,9.831240602E0
3.295055708E0,-1.028361511E-1,7.888595581E-2,9.835896149E0,9.836750038E0
3.305096708E0,-1.073268127E-1,7.559280396E-2,9.833201752E0,9.834077995E0
3.315138708E0,-1.103205872E-1,7.140151978E-2,9.824519806E0,9.825398629E0
3.325179708E0,-1.055305481E-1,6.256988525E-2,9.837991791E0,9.838756739E0
3.335221708E0,-1.047821045E-1,7.200027466E-2,9.841584320E0,9.842405461E0
3.345262708E0,-1.080752563E-1,7.589218140E-2,9.837842102E0,9.838728429E0
3.355304708E0,-1.169068909E-1,8.562194824E-2,9.830207977E0,9.831275971E0
3.365345708E0,-1.013392639E-1,8.352630615E-2,9.839189301E0,9.840065670E0
3.375387708E0,-9.939331055E-2,8.023315430E-2,9.839338989E0,9.840168095E0
3.385428708E0,-1.073268127E-1,7.679031372E-2,9.833351440E0,9.834236948E0
3.395470708E0,-1.157093811E-1,7.634124756E-2,9.833052063E0,9.834029160E0
3.405511708E0,-1.221459961E-1,6.646179199E-2,9.832752686E0,9.833735922E0
3.415553708E0,-1.242416382E-1,7.125183105E-2,9.841883698E0,9.842925760E0
3.425594708E0,-1.213975525E-1,7.050338745E-2,9.838440857E0,9.839442392E0
3.435636708E0,-1.070274353E-1,7.604187012E-2,9.831405487E0,9.832282090E0
3.445677708E0,-1.058299255E-1,8.202941895E-2,9.826016693E0,9.826928963E0
3.455719708E0,-1.026864624E-1,7.843688965E-2,9.840087433E0,9.840935806E0
3.465760708E0,-1.022373962E-1,8.262817383E-2,9.836345215E0,9.837223546E0
3.475802708E0,-1.098715210E-1,7.514373779E-2,9.823172607E0,9.824074430E0
3.485843708E0,-1.161584473E-1,7.424560547E-2,9.837692413E0,9.838658304E0
3.495885708E0,-1.122665405E-1,6.840774536E-2,9.840386810E0,9.841264958E0
3.505926708E0,-1.089733887E-1,5.972579956E-2,9.836045837E0,9.836830795E0
3.515968708E0,-1.175056458E-1,6.436614990E-2,9.838740234E0,9.839652432E0
3.526009708E0,-1.092727661E-1,7.499404907E-2,9.838889923E0,9.839782496E0
3.536051708E0,-1.134640503E-1,8.008346558E-2,9.835746460E0,9.836726888E0
3.546092708E0,-1.059796143E-1,7.963439941E-2,9.827812958E0,9.828706977E0
3.556134708E0,-1.035845947E-1,7.873626709E-2,9.839039612E0,9.839899880E0
3.566175708E0,-1.169068909E-1,8.816665649E-2,9.837842102E0,9.838931741E0
3.576217708E0,-1.038839722E-1,7.783813477E-2,9.837243347E0,9.838099782E0
3.586258708E0,-1.098715210E-1,7.005432129E-2,9.837243347E0,9.838106323E0
3.596300708E0,-1.210981750E-1,6.331832886E-2,9.833351440E0,9.834300917E0
3.606341708E0,-1.125659180E-1,6.451583862E-2,9.834998016E0,9.835853769E0
3.616383708E0,-1.161584473E-1,6.661148071E-2,9.836644592E0,9.837555932E0
3.626424708E0,-1.050814819E-1,6.721023560E-2,9.835297394E0,9.836088357E0
3.636466708E0,-1.070274353E-1,8.143066406E-2,9.845027161E0,9.845945644E0
3.646507708E0,-1.059796143E-1,7.963439941E-2,9.838291168E0,9.839184236E0
3.656549708E0,-9.954299927E-2,7.244934082E-2,9.833201752E0,9.833972463E0
3.666590708E0,-1.046324158E-1,8.128097534E-2,9.829758911E0,9.830651799E0
3.676633833E0,-1.089733887E-1,8.427474976E-2,9.827214203E0,9.828179711E0
3.686674833E0,-1.085243225E-1,7.170089722E-2,9.844278717E0,9.845137988E0
3.696716833E0,-1.187031555E-1,6.840774536E-2,9.837842102E0,9.838796028E0
3.706757833E0,-1.125659180E-1,6.930587769E-2,9.839039612E0,9.839927585E0
3.716799833E0,-1.070274353E-1,6.870712280E-2,9.833201752E0,9.834024213E0
3.726840833E0,-1.179547119E-1,7.514373779E-2,9.839189301E0,9.840183229E0
3.736882833E0,-1.175056458E-1,7.544311523E-2,9.842482452E0,9.843472968E0
3.746923833E0,-1.025367737E-1,7.529342651E-2,9.841135254E0,9.841957426E0
3.756965833E0,-1.031355286E-1,8.696914673E-2,9.837542725E0,9.838467738E0
3.767006833E0,-1.040336609E-1,7.723937988E-2,9.834698639E0,9.835552157E0
3.777048833E0,-1.068777466E-1,8.158035278E-2,9.832303619E0,9.833222904E0
3.787089833E0,-1.094224548E-1,7.843688965E-2,9.837542725E0,9.838463929E0
3.797131833E0,-1.103205872E-1,6.571334839E-2,9.844727783E0,9.845565195E0
3.807172833E0,-1.056802368E-1,6.855743408E-2,9.833950195E0,9.834756981E0
3.817214833E0,-1.158590698E-1,7.753875732E-2,9.833650818E0,9.834638986E0
3.827255833E0,-1.148112488E-1,7.708969116E-2,9.828711090E0,9.829683929E0
3.837297833E0,-1.098715210E-1,7.349716187E-2,9.833351440E0,9.834239886E0
3.847338833E0,-1.092727661E-1,7.873626709E-2,9.835297394E0,9.836219536E0
3.857380833E0,-1.128652954E-1,7.484436035E-2,9.835447083E0,9.836379393E0
3.867421833E0,-1.110690308E-1,7.948471069E-2,9.842931519E0,9.843879064E0
3.877463833E0,-1.002914429E-1,6.571334839E-2,9.838740234E0,9.839470820E0
3.887504833E0,-1.107696533E-1,7.424560547E-2,9.836195526E0,9.837099408E0
3.897546833E0,-1.145118713E-1,7.439529419E-2,9.837542725E0,9.838490458E0
3.907587833E0,-1.032852173E-1,7.244934082E-2,9.833650818E0,9.834460084E0
3.917629833E0,-9.624984741E-2,7.544311523E-2,9.833800507E0,9.834560900E0
3.927670833E0,-1.100212097E-1,7.559280396E-2,9.832752686E0,9.833658745E0
3.937712833E0,-1.073268127E-1,8.592132568E-2,9.830657043E0,9.831618352E0
3.947753833E0,-1.080752563E-1,7.933502197E-2,9.835447083E0,9.836360791E0
3.957795833E0,-1.068777466E-1,7.634124756E-2,9.830058289E0,9.830935703E0
3.967836833E0,-1.080752563E-1,7.634124756E-2,9.840386810E0,9.841276382E0
3.977878833E0,-1.058299255E-1,7.409591675E-2,9.840985565E0,9.841833522E0
3.987919833E0,-1.025367737E-1,7.185058594E-2,9.841135254E0,9.841931690E0
3.997961833E0,-1.082249451E-1,7.229965210E-2,9.843530273E0,9.844390693E0
4.008003833E0,-1.071771240E-1,7.274871826E-2,9.831704865E0,9.832558154E0
4.018044833E0,-1.103205872E-1,8.128097534E-2,9.838141479E0,9.839095741E0
4.028086833E0,-1.098715210E-1,7.738906860E-2,9.842632141E0,9.843549577E0
4.038127833E0,-1.065783691E-1,7.783813477E-2,9.834848328E0,9.835733798E0
4.048169833E0,-1.113684082E-1,8.502319336E-2,9.830507355E0,9.831505821E0
4.058210833E0,-1.128652954E-1,7.723937988E-2,9.833800507E0,9.834751492E0
4.068252833E0,-1.053808594E-1,7.110214233E-2,9.829160156E0,9.829982198E0
4.078293833E0,-1.068777466E-1,6.646179199E-2,9.840985565E0,9.841790331E0
4.088335833E0,-1.188528442E-1,6.721023560E-2,9.855355682E0,9.856301479E0
4.098376833E0,-1.206491089E-1,6.870712280E-2,9.834698639E0,9.835678634E0
4.108418833E0,-1.173559570E-1,6.182144165E-2,9.849517822E0,9.850410938E0
4.118459833E0,-1.154100037E-1,7.185058594E-2,9.843230896E0,9.844169668E0
4.128501833E0,-1.136137390E-1,7.888595581E-2,9.841584320E0,9.842556223E0
4.138542833E0,-1.101708984E-1,8.038284302E-2,9.835596771E0,9.836542221E0
4.148584833E0,-1.088237000E-1,8.023315430E-2,9.822573853E0,9.823504316E0
4.158625833E0,-9.894424438E-2,7.738906860E-2,9.835447083E0,9.836249201E0
4.168667833E0,-1.035845947E-1,8.322692871E-2,9.837991791E0,9.838889112E0
4.178708833E0,-1.059796143E-1,7.514373779E-2,9.832153931E0,9.833012213E0
4.188750833E0,-9.580078125E-2,7.289840698E-2,9.832004242E0,9.832741194E0
4.198791833E0,-1.010398865E-1,6.735992432E-2,9.834249573E0,9.834999292E0
4.208833833E0,-1.067280579E-1,6.691085815E-2,9.836943970E0,9.837750485E0
4.218874833E0,-1.103205872E-1,6.556365967E-2,9.828262024E0,9.829099839E0
4.228916833E0,-1.213975525E-1,7.574249268E-2,9.835147705E0,9.836188524E0
4.238957833E0,-1.187031555E-1,7.918533325E-2,9.839638367E0,9.840672942E0
4.248999833E0,-1.203497314E-1,7.574249268E-2,9.842632141E0,9.843659302E0
4.259040833E0,-1.160087585E-1,7.544311523E-2,9.836794281E0,9.837767604E0
4.269082833E0,-1.143621826E-1,8.113128662E-2,9.842332764E0,9.843331510E0
4.279123833E0,-1.089733887E-1,6.960525513E-2,9.838889923E0,9.839739580E0
4.289165833E0,-1.083746338E-1,7.379653931E-2,9.840985565E0,9.841858965E0
4.299206833E0,-1.059796143E-1,6.721023560E-2,9.840386810E0,9.841186995E0
4.309248833E0,-1.001417542E-1,7.409591675E-2,9.837842102E0,9.838630789E0
4.319289833E0,-9.834548950E-2,7.604187012E-2,9.836345215E0,9.837130750E0
4.329331833E0,-1.035845947E-1,7.469467163E-2,9.844129028E0,9.844957358E0
4.339372833E0,-1.074765015E-1,7.214996338E-2,9.846524048E0,9.847374911E0
4.349414833E0,-1.137634277E-1,6.601272583E-2,9.829908600E0,9.830788518E0
4.359455833E0,-1.187031555E-1,7.469467163E-2,9.838291168E0,9.839290769E0
4.369497833E0,-1.190025330E-1,6.870712280E-2,9.840536499E0,9.841495865E0
4.379538833E0,-1.261875916E-1,7.723937988E-2,9.842033386E0,9.843145351E0
4.389580833E0,-1.175056458E-1,7.140151978E-2,9.837093658E0,9.838054554E0
4.399621833E0,-1.160087585E-1,6.945556641E-2,9.837093658E0,9.838022858E0
4.409663833E0,-1.119671631E-1,8.053253174E-2,9.832153931E0,9.833121226E0
4.419704833E0,-9.759704590E-2,8.217910767E-2,9.830657043E0,9.831484959E0
4.429746833E0,-9.759704590E-2,8.532257080E-2,9.835896149E0,9.836750387E0
4.439787833E0,-1.065783691E-1,8.158035278E-2,9.834548950E0,9.835464776E0
4.449829833E0,-1.025367737E-1,7.828720093E-2,9.839788055E0,9.840633702E0
4.459870833E0,-1.041833496E-1,7.993377686E-2,9.843530273E0,9.844406118E0
4.469912833E0,-1.125659180E-1,7.035369873E-2,9.841584320E0,9.842479497E0
4.479953833E0,-1.142124939E-1,6.661148071E-2,9.840237122E0,9.841125352E0
4.489995833E0,-1.187031555E-1,6.676116943E-2,9.831704865E0,9.832648068E0
4.500036833E0,-1.221459961E-1,6.855743408E-2,9.834548950E0,9.835546392E0
4.510078833E0,-1.038839722E-1,7.813751221E-2,9.844278717E0,9.845136912E0
4.520119833E0,-1.140628052E-1,7.873626709E-2,9.844578094E0,9.845553696E0
4.530161833E0,-1.098715210E-1,8.517288208E-2,9.841734009E0,9.842715808E0
4.540202833E0,-1.145118713E-1,8.307723999E-2,9.840835876E0,9.841852750E0
4.550244833E0,-1.136137390E-1,7.634124756E-2,9.835447083E0,9.836399513E0
4.560285833E0,-1.127156067E-1,7.379653931E-2,9.834249573E0,9.835172362E0
4.570327833E0,-1.050814819E-1,7.679031372E-2,9.827214203E0,9.828076000E0
4.580368833E0,-1.064286804E-1,6.825805664E-2,9.855804749E0,9.856615721E0
4.590410833E0,-1.091230774E-1,6.990463257E-2,9.830657043E0,9.831511197E0
4.600451833E0,-1.101708984E-1,7.334747314E-2,9.838740234E0,9.839630424E0
4.610493833E0,-1.115180969E-1,6.706054688E-2,9.846224670E0,9.847084526E0
4.620534833E0,-1.151106262E-1,7.050338745E-2,9.840386810E0,9.841312604E0
4.630576833E0,-1.083746338E-1,8.202941895E-2,9.844428406E0,9.845366653E0
4.640617833E0,-1.020877075E-1,7.604187012E-2,9.824519806E0,9.825344456E0
4.650659833E0,-1.008901978E-1,7.948471069E-2,9.837542725E0,9.838381143E0
4.660700833E0,-1.118174744E-1,7.888595581E-2,9.847871246E0,9.848821971E0
4.670742833E0,-1.136137390E-1,7.694000244E-2,9.845775604E0,9.846731696E0
4.680783375E0,-1.203497314E-1,7.768844604E-2,9.834848328E0,9.835891479E0
4.690825375E0,-1.139131165E-1,7.050338745E-2,9.831555176E0,9.832467854E0
4.700866375E0,-1.216969299E-1,6.960525513E-2,9.843829651E0,9.844827943E0
4.710908375E0,-1.104702759E-1,7.723937988E-2,9.842033386E0,9.842956404E0
4.720949375E0,-1.196012878E-1,6.676116943E-2,9.835297394E0,9.836251133E0
4.730991375E0,-1.010398865E-1,7.005432129E-2,9.837692413E0,9.838460687E0
4.741032375E0,-1.064286804E-1,7.484436035E-2,9.840087433E0,9.840947588E0
4.751074375E0,-1.007405090E-1,8.038284302E-2,9.835147705E0,9.835992092E0
4.761115375E0,-1.071771240E-1,7.499404907E-2,9.833351440E0,9.834221453E0
4.771157375E0,-1.071771240E-1,7.289840698E-2,9.830507355E0,9.831361857E0
4.781198375E0,-1.149609375E-1,7.110214233E-2,9.836794281E0,9.837722971E0
4.791240375E0,-1.079255676E-1,7.963439941E-2,9.833650818E0,9.834565469E0
4.801281375E0,-1.086740112E-1,6.646179199E-2,9.835297394E0,9.836122307E0
4.811323375E0,-1.121168518E-1,7.514373779E-2,9.838291168E0,9.839216934E0
4.821364375E0,-1.218466187E-1,7.454498291E-2,9.834099884E0,9.835137217E0
4.831406375E0,-1.106199646E-1,7.574249268E-2,9.830806732E0,9.831720842E0
4.841447375E0,-1.179547119E-1,7.095245361E-2,9.844129028E0,9.845091360E0
4.851489375E0,-1.145118713E-1,8.023315430E-2,9.836045837E0,9.837039598E0
4.861530375E0,-1.097218323E-1,8.247848511E-2,9.844129028E0,9.845085978E0
4.871572375E0,-1.077758789E-1,8.292755127E-2,9.842482452E0,9.843421836E0
4.881613375E0,-1.026864624E-1,7.798782349E-2,9.835596771E0,9.836441961E0
4.891655375E0,-1.109193420E-1,7.050338745E-2,9.840536499E0,9.841414147E0
4.901696375E0,-1.049317932E-1,7.080276489E-2,9.843679962E0,9.844493837E0
4.911738375E0,-1.140628052E-1,8.008346558E-2,9.841883698E0,9.842870435E0
4.921779375E0,-1.034349060E-1,7.529342651E-2,9.833501129E0,9.834333345E0
4.931821375E0,-1.131646729E-1,7.619155884E-2,9.830207977E0,9.831154575E0
4.941862375E0,-1.155596924E-1,8.187973022E-2,9.836644592E0,9.837664111E0
4.951904375E0,-1.106199646E-1,7.993377686E-2,9.846224670E0,9.847170479E0
4.961945375E0,-1.091230774E-1,7.259902954E-2,9.834698639E0,9.835571960E0
4.971987375E0,-1.112187195E-1,6.840774536E-2,9.835896149E0,9.836762794E0
4.982029375E0,-1.146615601E-1,6.481521606E-2,9.836045837E0,9.836927671E0
4.992070375E0,-1.157093811E-1,7.439529419E-2,9.841883698E0,9.842845017E0
5.002111375E0,-1.068777466E-1,7.574249268E-2,9.835896149E0,9.836768414E0
5.012153375E0,-1.044827271E-1,6.960525513E-2,9.840237122E0,9.841037961E0
5.022195375E0,-9.669891357E-2,8.008346558E-2,9.821975098E0,9.822777553E0
5.032236375E0,-9.879455566E-2,8.202941895E-2,9.830058289E0,9.830896966E0
5.042278375E0,-9.939331055E-2,7.798782349E-2,9.836794281E0,9.837605545E0
5.052319375E0,-1.094224548E-1,7.095245361E-2,9.831704865E0,9.832569759E0
5.062361375E0,-1.160087585E-1,7.843688965E-2,9.841584320E0,9.842580572E0
5.072402375E0,-1.091230774E-1,7.694000244E-2,9.845625916E0,9.846531231E0
5.082444375E0,-1.073268127E-1,6.990463257E-2,9.842781830E0,9.843615182E0
5.092485375E0,-1.160087585E-1,6.960525513E-2,9.832153931E0,9.833084655E0
5.102527375E0,-1.166075134E-1,8.367599487E-2,9.839937744E0,9.840984391E0
5.112568375E0,-1.131646729E-1,7.649093628E-2,9.843679962E0,9.844627586E0
5.122610375E0,-1.101708984E-1,7.469467163E-2,9.847272491E0,9.848172036E0
5.132651375E0,-1.083746338E-1,7.813751221E-2,9.833650818E0,9.834558401E0
5.142693375E0,-1.161584473E-1,8.068222046E-2,9.834548950E0,9.835565843E0
5.152734375E0,-1.094224548E-1,7.798782349E-2,9.843230896E0,9.844148000E0
5.162776375E0,-1.146615601E-1,7.155120850E-2,9.833950195E0,9.834878916E0
5.172817375E0,-1.052311707E-1,7.993377686E-2,9.846524048E0,9.847410768E0
5.182859375E0,-1.118174744E-1,7.140151978E-2,9.845027161E0,9.845921040E0
5.192900375E0,-1.050814819E-1,7.574249268E-2,9.828411713E0,9.829265274E0
5.202942375E0,-1.104702759E-1,7.229965210E-2,9.832303619E0,9.833189990E0
5.212983375E0,-1.049317932E-1,7.499404907E-2,9.830207977E0,9.831054047E0
5.223025375E0,-1.034349060E-1,7.379653931E-2,9.842781830E0,9.843601925E0
5.233066375E0,-1.124162292E-1,7.289840698E-2,9.843979340E0,9.844891103E0
5.243108375E0,-1.149609375E-1,7.888595581E-2,9.835297394E0,9.836285571E0
5.253149375E0,-1.204994202E-1,7.140151978E-2,9.832902374E0,9.833899907E0
5.263191375E0,-1.127156067E-1,7.005432129E-2,9.836345215E0,9.837240446E0
5.273232375E0,-1.194515991E-1,7.364685059E-2,9.844129028E0,9.845129195E0
5.283274375E0,-1.166075134E-1,8.038284302E-2,9.848919067E0,9.849937335E0
5.293315375E0,-1.095721436E-1,7.679031372E-2,9.836943970E0,9.837853906E0
5.303357375E0,-1.005908203E-1,7.993377686E-2,9.836644592E0,9.837483660E0
5.313398375E0,-9.834548950E-2,7.798782349E-2,9.833800507E0,9.834601484E0
5.323440375E0,-1.065783691E-1,7.065307617E-2,9.831255798E0,9.832087336E0
5.333481375E0,-1.137634277E-1,6.481521606E-2,9.836644592E0,9.837515945E0
5.343523375E0,-1.050814819E-1,7.319778442E-2,9.838440857E0,9.839274289E0
5.353564375E0,-1.086740112E-1,7.140151978E-2,9.837692413E0,9.838551735E0
5.363606375E0,-1.082249451E-1,7.140151978E-2,9.832004242E0,9.832859108E0
5.373647375E0,-1.202000427E-1,7.289840698E-2,9.837393036E0,9.838397429E0
5.383689375E0,-1.100212097E-1,7.529342651E-2,9.829758911E0,9.830662949E0
5.393730375E0,-1.098715210E-1,7.589218140E-2,9.840237122E0,9.841143124E0
5.403772375E0,-1.112187195E-1,7.259902954E-2,9.841434631E0,9.842330813E0
5.413813375E0,-1.061293030E-1,7.933502197E-2,9.843679962E0,9.844571736E0
5.423855375E0,-1.083746338E-1,7.664062500E-2,9.833501129E0,9.834396947E0
5.433896375E0,-1.166075134E-1,7.948471069E-2,9.834249573E0,9.835262060E0
5.443938375E0,-1.194515991E-1,7.379653931E-2,9.838440857E0,9.839442724E0
5.453979375E0,-1.227447510E-1,7.185058594E-2,9.843979340E0,9.845006756E0
5.464021375E0,-1.218466187E-1,7.244934082E-2,9.844129028E0,9.845149660E0
5.474062375E0,-1.091230774E-1,6.331832886E-2,9.831405487E0,9.832214954E0
5.484104375E0,-1.031355286E-1,6.586303711E-2,9.842781830E0,9.843542504E0
5.494145375E0,-1.145118713E-1,7.394622803E-2,9.837393036E0,9.838337398E0
5.504187375E0,-9.610015869E-2,7.214996338E-2,9.824819183E0,9.825554073E0
5.514228375E0,-9.505233765E-2,8.143066406E-2,9.832153931E0,9.832950565E0
5.524270375E0,-1.070274353E-1,8.367599487E-2,9.842632141E0,9.843569678E0
5.534311375E0,-1.106199646E-1,8.128097534E-2,9.843530273E0,9.844487372E0
5.544353375E0,-1.128652954E-1,8.352630615E-2,9.833650818E0,9.834653203E0
5.554394375E0,-1.264869690E-1,6.825805664E-2,9.829160156E0,9.830210959E0
5.564436375E0,-1.309776306E-1,5.718109131E-2,9.835596771E0,9.836635027E0
5.574477375E0,-1.341210938E-1,6.152206421E-2,9.830507355E0,9.831614734E0
5.584519375E0,-1.272354126E-1,6.316864014E-2,9.839039612E0,9.840065021E0
5.594560375E0,-1.149609375E-1,6.840774536E-2,9.826016693E0,9.826927276E0
5.604602375E0,-1.023870850E-1,7.125183105E-2,9.838291168E0,9.839081921E0
5.614643375E0,-9.849517822E-2,7.783813477E-2,9.835596771E0,9.836397914E0
5.624685375E0,-8.397537231E-2,8.726852417E-2,9.842332764E0,9.843077867E0
5.634726375E0,-8.577163696E-2,8.906478882E-2,9.842033386E0,9.842810091E0
5.644768375E0,-8.681945801E-2,8.906478882E-2,9.842332764E0,9.843118631E0
5.654809375E0,-1.094224548E-1,7.469467163E-2,9.842332764E0,9.843224411E0
5.664851375E0,-1.333726501E-1,6.346801758E-2,9.836943970E0,9.838052811E0
5.674892833E0,-1.432521057E-1,5.777984619E-2,9.833800507E0,9.835013578E0
5.684933833E0,-1.405577087E-1,6.406677246E-2,9.835297394E0,9.836510349E0
5.694975833E0,-1.329235840E-1,7.319778442E-2,9.845476227E0,9.846645557E0
5.705016833E0,-1.294807434E-1,8.202941895E-2,9.837243347E0,9.838437415E0
5.715058833E0,-1.149609375E-1,8.128097534E-2,9.833201752E0,9.834209643E0
5.725099833E0,-1.095721436E-1,7.694000244E-2,9.849966888E0,9.850876789E0
5.735141833E0,-9.580078125E-2,9.550140381E-2,9.833650818E0,9.834581166E0
5.745182833E0,-1.025367737E-1,9.116043091E-2,9.823921051E0,9.824879075E0
5.755224833E0,-9.714797974E-2,7.798782349E-2,9.838141479E0,9.838930206E0
5.765265833E0,-1.065783691E-1,7.903564453E-2,9.840985565E0,9.841880028E0
5.775307833E0,-1.080752563E-1,7.125183105E-2,9.837243347E0,9.838095027E0
5.785348833E0,-1.095721436E-1,6.466552734E-2,9.826316071E0,9.827139726E0
5.795390833E0,-1.124162292E-1,7.140151978E-2,9.831704865E0,9.832606782E0
5.805431833E0,-1.094224548E-1,7.604187012E-2,9.834099884E0,9.835002601E0
5.815473833E0,-1.122665405E-1,8.053253174E-2,9.825567627E0,9.826538987E0
5.825514833E0,-1.140628052E-1,8.577163696E-2,9.833650818E0,9.834686345E0
5.835556833E0,-1.139131165E-1,9.325607300E-2,9.819879456E0,9.820982915E0
5.845597833E0,-1.279838562E-1,8.921447754E-2,9.845027161E0,9.846263194E0
5.855639833E0,-1.998344421E-1,1.127156067E-1,9.836345215E0,9.839020571E0
5.865680833E0,-3.695814514E-1,2.040257263E-1,9.845625916E0,9.854672324E0
5.875722833E0,-2.981799316E-1,1.884580994E-1,9.837991791E0,9.844313597E0
5.885763833E0,-1.142124939E-1,6.062393188E-2,9.866432648E0,9.867279916E0
5.895805833E0,6.960525513E-2,-2.993774414E-4,9.997260590E0,9.997502902E0
5.905846833E0,1.721420288E-2,4.505630493E-2,1.006911118E1,1.006922670E1
5.915888833E0,-1.050814819E-1,1.061293030E-1,1.003094055E1,1.003205233E1
5.925929833E0,-1.893562317E-1,1.234931946E-1,9.977801056E0,9.980361730E0
5.935971833E0,-2.249821472E-1,1.070274353E-1,9.929601288E0,9.932726392E0
5.946012833E0,-2.454895020E-1,7.679031372E-2,9.911788330E0,9.915125302E0
5.956054833E0,-3.088078308E-1,7.394622803E-2,9.900411987E0,9.905502907E0
5.966095833E0,-3.878434753E-1,8.457412720E-2,9.893077240E0,9.901037957E0
5.976137833E0,-4.451742554E-1,8.382568359E-2,9.895472260E0,9.905835558E0
5.986178833E0,-5.206173706E-1,8.876541138E-2,9.889035645E0,9.903128179E0
5.996220833E0,-5.996530151E-1,1.085243225E-1,9.915979614E0,9.934687362E0
6.006261833E0,-6.334826660E-1,1.089733887E-1,9.938881989E0,9.959646112E0
6.016303833E0,-6.948550415E-1,9.789642334E-2,9.946665802E0,9.971387457E0
6.026344833E0,-7.369175720E-1,7.694000244E-2,9.945767670E0,9.973327519E0
6.036386833E0,-8.232879639E-1,6.376739502E-2,9.893376617E0,9.927777709E0
6.046427833E0,-1.090332642E0,1.185534668E-1,9.798024902E0,9.859217625E0
6.056469833E0,-1.294358368E0,1.619631958E-1,9.762249298E0,9.849015536E0
6.066510833E0,-1.362466736E0,1.502874756E-1,9.770033112E0,9.865720903E0
6.076552833E0,-1.402134247E0,1.243913269E-1,9.792636108E0,9.893289423E0
6.086593833E0,-1.436412964E0,9.984237671E-2,9.801617432E0,9.906813563E0
6.096635833E0,-1.559756470E0,1.062789917E-1,9.817933502E0,9.941627318E0
6.106676833E0,-1.688937836E0,1.179547119E-1,9.822573853E0,9.967415985E0
6.116718833E0,-1.798959045E0,1.145118713E-1,9.769434357E0,9.934345186E0
6.126760833E0,-1.895957336E0,1.005908203E-1,9.749376068E0,9.932527697E0
6.136801833E0,-2.074386292E0,8.711883545E-2,9.656868439E0,9.877538976E0
6.146843833E0,-2.188299408E0,6.990463257E-2,9.533674622E0,9.781845058E0
6.156884833E0,-2.290686493E0,5.089416504E-2,9.475146332E0,9.748242551E0
6.166926833E0,-2.433040466E0,4.251159668E-2,9.430389404E0,9.739288345E0
