time,velocity_x,velocity_y,velocity_z
1698070983282,-0.000471212,-0.007428692,-0.07510155
1698070983295,0.004182556,-0.0038439,-0.0704449
1698070983309,0.008452425,-0.00080994,-0.06634622
1698070983323,0.0124994,0.0008740039,-0.06259195
1698070983337,0.01651711,0.00332658,-0.05915486
1698070983350,0.02000697,0.007829222,-0.05514469
1698070983365,0.02355454,0.01395757,-0.05080426
1698070983378,0.02666991,0.01975648,-0.04625085
1698070983393,0.02958825,0.02391781,-0.04182719
1698070983406,0.03258673,0.0261055,-0.03783428
1698070983420,0.03562498,0.02542637,-0.03451947
1698070983434,0.03830039,0.02226895,-0.03209389
1698070983448,0.04076125,0.01824247,-0.03007497
1698070983462,0.04272022,0.01432743,-0.02798989
1698070983476,0.04448373,0.011781,-0.02600151
1698070983489,0.04650181,0.009735455,-0.02365087
1698070983503,0.04858071,0.008208713,-0.02160931
1698070983517,0.05047991,0.007565967,-0.01917285
1698070983532,0.05200021,0.007686584,-0.01670278
1698070983545,0.0533256,0.007437743,-0.01437609
1698070983559,0.05444561,0.006429804,-0.01269709
1698070983573,0.05567892,0.005147614,-0.01123199
1698070983586,0.05686874,0.004409591,-0.00976558
1698070983601,0.05827468,0.003725452,-0.008109313
1698070983615,0.05999863,0.003462582,-0.006139331
1698070983629,0.06192972,0.002772307,-0.003860529
1698070983642,0.06368414,0.001991956,-0.001552181
1698070983656,0.06555495,0.0006451469,0.0009427089
1698070983670,0.06726444,-0.001523689,0.003373748
1698070983683,0.06893162,-0.004143998,0.005516432
1698070983698,0.0705674,-0.00799968,0.007411042
1698070983711,0.07238088,-0.0114854,0.009011966
1698070983726,0.07397491,-0.014395,0.01054188
1698070983739,0.07574784,-0.01683756,0.01224555
1698070983753,0.07743084,-0.01873805,0.01366659
1698070983767,0.07933608,-0.02066727,0.01509283
1698070983782,0.08102422,-0.02280681,0.01663309
1698070983795,0.08256651,-0.02455541,0.01843631
1698070983808,0.08403011,-0.02534815,0.02011903
1698070983823,0.08526121,-0.02576337,0.02197461
1698070983836,0.0863442,-0.02581528,0.02395272
1698070983850,0.08697081,-0.02564686,0.02607299
1698070983865,0.08767284,-0.02512017,0.02848724
1698070983878,0.0879207,-0.02449849,0.03071444
1698070983892,0.08819394,-0.02429635,0.03304683
1698070983906,0.08806019,-0.02467097,0.03498428
1698070983920,0.08808477,-0.02497378,0.03711417
1698070983933,0.08750454,-0.0251724,0.03878366
