time,x,y,z
1697786346026,0.1754125,1.546603,0.01312001
1697786346040,0.1753876,1.546949,0.01264666
1697786346053,0.1750917,1.54712,0.01244485
1697786346067,0.174867,1.54743,0.01212368
1697786346081,0.174516,1.547851,0.01197794
1697786346095,0.174329,1.548089,0.01177309
1697786346109,0.1738759,1.548246,0.01174324
1697786346124,0.1734377,1.548325,0.01177959
1697786346137,0.1731723,1.548722,0.01179587
1697786346150,0.1727493,1.548787,0.01192087
1697786346164,0.1720893,1.548691,0.01212954
1697786346179,0.1713005,1.548715,0.01235241
1697786346193,0.1704376,1.548731,0.01267689
1697786346205,0.1697116,1.548993,0.01307299
1697786346219,0.1687552,1.549157,0.01356715
1697786346234,0.1678365,1.549181,0.01407901
1697786346247,0.1667985,1.549265,0.01462579
1697786346262,0.1655806,1.549072,0.01517701
1697786346275,0.1643282,1.549139,0.01585041
1697786346289,0.1630027,1.549276,0.01673206
1697786346303,0.16155,1.549432,0.01758665
1697786346317,0.1598358,1.549614,0.01858807
1697786346331,0.1580254,1.549623,0.01965048
1697786346344,0.1561823,1.549919,0.02070874
1697786346359,0.154271,1.550198,0.02178425
1697786346372,0.1520677,1.550442,0.02303378
1697786346386,0.1498557,1.550439,0.02416985
1697786346400,0.1475433,1.550459,0.0252325
1697786346414,0.1447966,1.550458,0.02641365
1697786346428,0.142087,1.550202,0.02749296
1697786346443,0.1390568,1.549975,0.02854571
1697786346456,0.1360113,1.549678,0.02956811
1697786346470,0.1328958,1.549556,0.03050853
1697786346483,0.1296201,1.54979,0.03162503
1697786346498,0.1260712,1.550049,0.03280454
1697786346511,0.1224662,1.55018,0.03387755
1697786346526,0.1186476,1.549537,0.0348409
1697786346540,0.1145825,1.548778,0.03581721
1697786346553,0.1103901,1.547943,0.03673972
1697786346567,0.1059073,1.54707,0.03774438
1697786346581,0.1011172,1.546299,0.03873442
1697786346595,0.09605036,1.545624,0.03973764
1697786346609,0.09050748,1.545061,0.04067517
1697786346622,0.08464725,1.544594,0.04184041
1697786346637,0.07897505,1.54452,0.04308522
1697786346650,0.07317118,1.544714,0.04439369
