time,x,y,z,w
1697786350776,-0.1204323,0.02050341,-0.003129698,0.9925048
1697786350790,-0.1214032,0.02364932,-0.002795264,0.9923177
1697786350804,-0.1217726,0.02612406,-0.002062126,0.9922121
1697786350819,-0.1219945,0.02833736,-0.001211743,0.9921255
1697786350831,-0.1222975,0.0305906,-0.0004578968,0.9920219
1697786350845,-0.1224197,0.03191506,0.0002413806,0.9919651
1697786350859,-0.1218667,0.0333799,-0.000155593,0.991985
1697786350873,-0.1214435,0.0347319,-0.0005819158,0.9919904
1697786350888,-0.1213741,0.03595678,-0.001140683,0.9919548
1697786350902,-0.1221221,0.03644144,-0.002785435,0.991842
1697786350915,-0.1231683,0.03717715,-0.004535545,0.9916788
1697786350928,-0.1233617,0.03765422,-0.00645065,0.9916263
1697786350942,-0.1241107,0.0377696,-0.008390133,0.9915138
1697786350957,-0.1246558,0.03780096,-0.01031507,0.9914261
1697786350970,-0.1255309,0.03757834,-0.01253685,0.9912985
1697786350984,-0.1268232,0.03757854,-0.01511847,0.991098
1697786350999,-0.1281785,0.03707328,-0.01750139,0.9909035
1697786351013,-0.129633,0.03662531,-0.01991143,0.9906853
1697786351025,-0.131486,0.03592944,-0.0223081,0.9904155
1697786351040,-0.133186,0.0351021,-0.02410731,0.9901758
1697786351055,-0.1352912,0.03407617,-0.02618182,0.9898736
1697786351068,-0.1371228,0.03323061,-0.0276238,0.989611
1697786351081,-0.1378612,0.03230052,-0.0290237,0.9894992
1697786351096,-0.1383996,0.03106913,-0.0301229,0.9894306
1697786351109,-0.1397479,0.02952089,-0.03084068,0.9892663
1697786351123,-0.1412561,0.0281983,-0.03126929,0.9890773
1697786351137,-0.1426697,0.02681008,-0.03124609,0.9889138
1697786351151,-0.1419766,0.02541871,-0.03066682,0.9890684
1697786351164,-0.1423544,0.02389107,-0.02953611,0.9890865
1697786351179,-0.1441856,0.0225096,-0.02752944,0.9889115
1697786351193,-0.1470233,0.02106607,-0.02570157,0.9885746
1697786351206,-0.1478356,0.01993408,-0.023515,0.9885314
1697786351221,-0.1485835,0.01905455,-0.02136426,0.9884855
1697786351235,-0.1492178,0.01831596,-0.01862355,0.9884593
1697786351248,-0.1505778,0.01776716,-0.01542046,0.9883182
1697786351263,-0.1518084,0.01704734,-0.01261197,0.9881825
1697786351276,-0.1525298,0.01635548,-0.01002226,0.9881127
1697786351289,-0.1529133,0.01586095,-0.008097427,0.9880791
1697786351304,-0.151769,0.01556934,-0.006840372,0.9882697
1697786351318,-0.1503143,0.0149213,-0.006021453,0.9885073
1697786351331,-0.1504317,0.014488,-0.005469017,0.9884991
1697786351345,-0.151735,0.0138346,-0.005425537,0.9883095
1697786351360,-0.1521965,0.01303721,-0.006125658,0.9882453
1697786351373,-0.1508902,0.01168094,-0.006518392,0.9884601
1697786351388,-0.1501454,0.009982435,-0.005857776,0.9885962
1697786351400,-0.1500456,0.007729935,-0.00586713,0.9886315
1697786351415,-0.1498748,0.005575581,-0.006246965,0.9886695
1697786351428,-0.1490969,0.003586849,-0.00703996,0.988791
1697786351443,-0.1488005,0.001572518,-0.007594951,0.9888368
1697786351457,-0.1492712,-0.0007634963,-0.007897638,0.9887645
1697786351470,-0.1501368,-0.003351974,-0.008360726,0.9886242
1697786351484,-0.1498037,-0.005990338,-0.008672332,0.9886596
1697786351498,-0.1485153,-0.008664302,-0.00878114,0.9888332
1697786351513,-0.1476855,-0.01137639,-0.007996227,0.9889366
1697786351525,-0.1479191,-0.01436087,-0.008205471,0.9888611
1697786351540,-0.1482672,-0.01746775,-0.007384682,0.9887655
1697786351554,-0.1486229,-0.02087519,-0.006801999,0.9886502
1697786351568,-0.1490894,-0.02534587,-0.005627259,0.9884828
1697786351581,-0.1494782,-0.02951234,-0.004683457,0.9883135
1697786351595,-0.1494386,-0.03350814,-0.003539472,0.9881967
1697786351610,-0.149687,-0.03744202,-0.002229312,0.9880217
1697786351623,-0.1498505,-0.04153548,-0.0006062249,0.9878356
1697786351638,-0.1494398,-0.04577988,0.001113256,0.9877098
1697786351651,-0.1489841,-0.04989094,0.002979123,0.9875757
1697786351665,-0.1489076,-0.05390764,0.00460988,0.98737
1697786351679,-0.1489031,-0.05727577,0.005719202,0.9871751
1697786351693,-0.1492124,-0.06044508,0.007323892,0.9869288
1697786351706,-0.1503833,-0.06390144,0.00929075,0.9865168
1697786351721,-0.1516496,-0.06748148,0.01087349,0.9860682
1697786351735,-0.1528999,-0.07065782,0.01232552,0.9856355
1697786351748,-0.1539412,-0.0732222,0.01356785,0.9852698
1697786351762,-0.1542438,-0.07493707,0.01464615,0.985078
1697786351776,-0.1536995,-0.07660295,0.01586251,0.9850162
1697786351790,-0.1533986,-0.0780704,0.01791774,0.9849126
1697786351804,-0.1522875,-0.07909915,0.02008457,0.9849612
1697786351818,-0.1521293,-0.08037782,0.02176798,0.9848463
1697786351832,-0.1517191,-0.08104073,0.02337426,0.9848185
1697786351845,-0.1513871,-0.08178835,0.02518114,0.9847632
1697786351859,-0.150638,-0.08261241,0.02672379,0.9847686
1697786351874,-0.1501727,-0.08356541,0.02817315,0.9847189
1697786351887,-0.1495556,-0.08460291,0.02959629,0.9846826
1697786351902,-0.1491873,-0.08553408,0.03092229,0.9846172
1697786351916,-0.1492526,-0.08675551,0.03235677,0.9844543
1697786351928,-0.1493488,-0.08778821,0.03338823,0.9843137
1697786351943,-0.149593,-0.08923875,0.03458067,0.9841051
1697786351956,-0.1499515,-0.09079286,0.03590254,0.9838609
1697786351970,-0.1503414,-0.09259033,0.03682189,0.9835998
1697786351984,-0.1510307,-0.09383769,0.03694554,0.9833714
1697786351998,-0.1516854,-0.09493686,0.03676699,0.9831718
1697786352013,-0.1521619,-0.09555946,0.03593687,0.9830685
1697786352026,-0.1528398,-0.09648374,0.03503001,0.9829058
1697786352040,-0.1534813,-0.09755325,0.03414925,0.9827313
1697786352055,-0.153125,-0.09841377,0.03349365,0.9827236
1697786352068,-0.1522352,-0.09941097,0.03321316,0.982771
1697786352081,-0.1542978,-0.1004641,0.03181033,0.9823886
1697786352095,-0.1540765,-0.1011038,0.03039318,0.9824026
1697786352108,-0.1526832,-0.1020033,0.02914636,0.9825649
1697786352123,-0.1515283,-0.1033964,0.02808283,0.982629
1697786352137,-0.1507994,-0.104824,0.02632557,0.9826386
1697786352151,-0.1498267,-0.107268,0.02578972,0.9825377
1697786352165,-0.1480446,-0.1092163,0.02472877,0.9826205
1697786352179,-0.1456163,-0.1114743,0.02362614,0.982757
1697786352192,-0.1432453,-0.1139112,0.0232308,0.9828354
1697786352206,-0.1424993,-0.1165946,0.023113,0.9826319
1697786352221,-0.1452848,-0.1194599,0.02193437,0.9819066
1697786352235,-0.1485295,-0.1217407,0.01903993,0.9812012
1697786352248,-0.1467006,-0.1233796,0.01652868,0.9813171
1697786352262,-0.1441698,-0.1251281,0.01620037,0.9814762
1697786352276,-0.14457,-0.1277263,0.01715041,0.9810665
1697786352289,-0.1471709,-0.1305651,0.01722104,0.9803046
1697786352304,-0.1476227,-0.1333931,0.01746928,0.9798514
1697786352317,-0.14654,-0.1357445,0.01785873,0.9796839
1697786352331,-0.1452969,-0.1379348,0.0187602,0.9795462
1697786352345,-0.1444752,-0.1400864,0.0196521,0.979345
1697786352359,-0.1430475,-0.1416848,0.01975227,0.9793227
1697786352373,-0.1410868,-0.1430963,0.01996319,0.9793976
1697786352387,-0.1397426,-0.1438789,0.01972041,0.9794804
1697786352402,-0.139835,-0.1441927,0.01910772,0.9794333
1697786352415,-0.140386,-0.1438697,0.01791855,0.9794244
1697786352429,-0.1411638,-0.1430124,0.01733198,0.9794487
1697786352443,-0.1428665,-0.1421521,0.01643971,0.9793426
1697786352457,-0.1447861,-0.1408356,0.01617259,0.9792552
1697786352470,-0.147026,-0.1392216,0.01673038,0.9791429
1697786352484,-0.1482109,-0.1374718,0.01703265,0.9792063
1697786352499,-0.1493199,-0.1353075,0.01764071,0.9793285
1697786352514,-0.1500301,-0.1324856,0.01800242,0.9795991
1697786352526,-0.1507407,-0.1300313,0.01819939,0.9798152
1697786352540,-0.1510972,-0.1270471,0.01776212,0.9801598
1697786352554,-0.1508722,-0.1241257,0.0172341,0.9805781
1697786352568,-0.1503219,-0.1213953,0.01620763,0.9810218
1697786352581,-0.1494443,-0.1191988,0.01640563,0.9814219
1697786352595,-0.1491241,-0.1170944,0.01613132,0.9817284
1697786352609,-0.1492424,-0.1152145,0.01553199,0.9819425
1697786352623,-0.1493014,-0.1134732,0.01439703,0.9821536
1697786352637,-0.1495604,-0.1117614,0.01394496,0.982317
1697786352651,-0.1500099,-0.1104799,0.01279462,0.9824091
1697786352664,-0.1505989,-0.1095283,0.01147118,0.9824418
1697786352679,-0.1508567,-0.1083073,0.01025419,0.9825511
1697786352693,-0.1507564,-0.1076345,0.009221167,0.9826506
1697786352706,-0.1503998,-0.1070111,0.008405848,0.9827807
1697786352721,-0.149391,-0.1061685,0.007196452,0.9830355
1697786352734,-0.1486349,-0.1052522,0.006170936,0.9832557
1697786352748,-0.1480031,-0.1040548,0.004971576,0.9834851
1697786352762,-0.1466295,-0.1025535,0.003674748,0.9838542
1697786352777,-0.1453804,-0.1013471,0.002695693,0.9841677
1697786352790,-0.1448687,-0.1000036,0.001812914,0.9843827
1697786352804,-0.1443815,-0.09865622,0.0007796599,0.9845915
1697786352818,-0.1442011,-0.09703791,-6.694959E-05,0.984779
1697786352832,-0.1442356,-0.09547237,-0.0007082679,0.9849267
1697786352846,-0.1441577,-0.09389723,-0.001523715,0.9850887
1697786352860,-0.143951,-0.09224582,-0.001691374,0.9852746
1697786352874,-0.1445913,-0.09059699,-0.002138542,0.985333
1697786352887,-0.1451737,-0.08924783,-0.002748237,0.9853689
1697786352902,-0.1455786,-0.08769121,-0.003917105,0.985445
1697786352915,-0.1461299,-0.08612902,-0.004829485,0.9854971
1697786352930,-0.1459847,-0.08468705,-0.005740933,0.9856388
1697786352943,-0.1460642,-0.08339217,-0.006901165,0.9857299
1697786352957,-0.1467856,-0.08197811,-0.007200296,0.9857393
1697786352971,-0.1474357,-0.08082109,-0.007830053,0.9857329
1697786352985,-0.1478686,-0.07981697,-0.00824241,0.9857466
1697786352998,-0.1487657,-0.0786612,-0.008835077,0.9856994
1697786353013,-0.1495057,-0.07719228,-0.008808676,0.9857037
1697786353026,-0.1501663,-0.0756994,-0.009494856,0.9857127
1697786353040,-0.1486379,-0.07409738,-0.009292731,0.986068
1697786353053,-0.1486041,-0.0730134,-0.007371552,0.9861702
1697786353068,-0.152911,-0.07197605,-0.004974075,0.9856029
1697786353081,-0.155505,-0.07046179,-0.004058745,0.9853106
1697786353096,-0.1548233,-0.06799168,-0.002910214,0.9855955
1697786353109,-0.1533658,-0.06449292,-0.002013293,0.9860606
1697786353122,-0.1515764,-0.06148754,-0.0001682522,0.9865313
1697786353137,-0.1517593,-0.0586662,0.002375727,0.986672
1697786353150,-0.1538066,-0.05586427,0.003945901,0.9865127
1697786353164,-0.1556369,-0.0521204,0.002415084,0.9864354
1697786353179,-0.1535859,-0.04651028,-0.001556041,0.9870389
1697786353194,-0.1490586,-0.03901398,-0.007549155,0.9880296
1697786353206,-0.1472952,-0.03184457,-0.01126428,0.9885157
1697786353221,-0.1469431,-0.0245495,-0.01493436,0.9887276
1697786353235,-0.1442998,-0.01656841,-0.01815212,0.9892288
1697786353248,-0.1393297,-0.008568489,-0.01978191,0.9900115
1697786353262,-0.1335257,-3.729179E-05,-0.01981543,0.9908472
1697786353276,-0.1299508,0.00837157,-0.01899009,0.9913033
1697786353290,-0.12801,0.01664899,-0.01831615,0.991464
1697786353303,-0.1252285,0.02406138,-0.01677427,0.9916943
1697786353317,-0.1224993,0.03119733,-0.01433062,0.9918746
1697786353332,-0.1208376,0.03776562,-0.01188774,0.9918824
1697786353345,-0.1205267,0.04413376,-0.01018033,0.9916764
1697786353359,-0.1204566,0.05064816,-0.009330883,0.9913818
1697786353373,-0.1204868,0.05647746,-0.008441837,0.9910711
1697786353387,-0.1203256,0.06151994,-0.007921596,0.9907948
1697786353401,-0.1204878,0.06590213,-0.006388261,0.9905043
1697786353415,-0.1208903,0.06917451,-0.004845448,0.9902409
1697786353429,-0.1222614,0.07207875,-0.004188041,0.9898684
1697786353442,-0.1226944,0.07493654,-0.004008716,0.9896032
1697786353457,-0.1234005,0.07761029,-0.004947483,0.9893051
1697786353471,-0.1239379,0.08007757,-0.005768479,0.9890367
1697786353484,-0.124008,0.0821467,-0.007096156,0.9888496
1697786353499,-0.1240623,0.08424097,-0.008014683,0.9886596
1697786353512,-0.1245484,0.08596492,-0.00910056,0.9884406
1697786353525,-0.1245752,0.08748252,-0.0106583,0.9882886
1697786353541,-0.1248928,0.08941663,-0.01199684,0.98806
1697786353554,-0.1252385,0.09112673,-0.01338858,0.9878421
1697786353568,-0.1253361,0.09274958,-0.01487276,0.9876574
1697786353581,-0.1253953,0.09472782,-0.01635412,0.9874387
1697786353596,-0.1256477,0.09643619,-0.01764264,0.987219
1697786353610,-0.1259193,0.09831464,-0.01866301,0.9869804
1697786353623,-0.1258377,0.09966977,-0.01960167,0.9868367
1697786353638,-0.1256153,0.1013325,-0.02023107,0.986683
1697786353651,-0.1260063,0.1026726,-0.02058054,0.9864873
1697786353665,-0.1262077,0.10402,-0.02078567,0.9863161
1697786353680,-0.1270241,0.10509,-0.02090261,0.9860954
1697786353693,-0.1280435,0.1063893,-0.02127078,0.9858163
1697786353706,-0.1287068,0.1072615,-0.02150337,0.9856303
1697786353720,-0.1296882,0.1081665,-0.02126984,0.9854078
1697786353734,-0.1304904,0.1091159,-0.02114987,0.9851998
1697786353748,-0.1312078,0.1095765,-0.02131817,0.9850498
1697786353762,-0.13208,0.1102434,-0.02105587,0.9848645
1697786353776,-0.1328175,0.1112311,-0.02063844,0.984663
1697786353789,-0.133815,0.1121855,-0.02058996,0.9844207
1697786353804,-0.1340423,0.1128813,-0.02007037,0.9843209
1697786353818,-0.1346355,0.1140342,-0.02035365,0.9841012
1697786353832,-0.1355861,0.1149409,-0.02030249,0.9838663
1697786353846,-0.1357159,0.1159194,-0.02067964,0.9837257
1697786353859,-0.1364095,0.1172362,-0.02099453,0.9834671
1697786353873,-0.1368225,0.1183247,-0.02153232,0.9832677
1697786353888,-0.1375836,0.1195679,-0.02198548,0.983001
1697786353900,-0.1390943,0.1204473,-0.02225655,0.9826748
1697786353915,-0.1400197,0.1215711,-0.02252902,0.9823988
1697786353929,-0.1412854,0.1225339,-0.0236986,0.9820704
1697786353943,-0.1421648,0.1237441,-0.02481458,0.9817641
1697786353957,-0.1436542,0.1252818,-0.02508214,0.9813455
1697786353971,-0.1446653,0.1267459,-0.02653863,0.9809706
1697786353985,-0.1455636,0.1287265,-0.02808547,0.9805366
1697786353999,-0.1460723,0.1309336,-0.03024717,0.9801043
1697786354012,-0.14722,0.1336022,-0.03212721,0.9795125
1697786354026,-0.1463642,0.136292,-0.03394565,0.9792088
1697786354041,-0.1418259,0.1390959,-0.03656506,0.9793879
1697786354054,-0.1420618,0.1416049,-0.03756281,0.9789563
1697786354068,-0.1432038,0.144461,-0.03811209,0.9783512
1697786354082,-0.142243,0.147049,-0.03945501,0.9780527
1697786354096,-0.1405091,0.149933,-0.04128253,0.9777899
1697786354109,-0.1402925,0.1527207,-0.0425924,0.9773332
1697786354124,-0.140947,0.1550868,-0.04308554,0.9768448
1697786354138,-0.142314,0.1568895,-0.04303299,0.976361
1697786354151,-0.142561,0.1579636,-0.0422674,0.9761852
1697786354165,-0.142956,0.1585533,-0.04139028,0.9760693
1697786354179,-0.1440771,0.1590639,-0.04023727,0.9758696
1697786354193,-0.144219,0.1592127,-0.03905644,0.9758723
1697786354206,-0.1451592,0.1588853,-0.03750003,0.9758474
1697786354221,-0.1462449,0.1580039,-0.03473073,0.9759309
1697786354235,-0.1455081,0.156149,-0.03192992,0.9764351
1697786354248,-0.14491,0.1542194,-0.02833815,0.9769415
1697786354263,-0.1455448,0.1517031,-0.02442048,0.9773467
1697786354277,-0.1474836,0.1491933,-0.02122594,0.9775169
1697786354290,-0.1492195,0.1465275,-0.0184305,0.9777135
1697786354304,-0.1501167,0.1438535,-0.0162537,0.9780117
1697786354318,-0.1503487,0.1414828,-0.01507982,0.9783407
1697786354331,-0.1507871,0.1390718,-0.01381305,0.9786376
1697786354345,-0.1505491,0.1363507,-0.01249161,0.9790748
1697786354359,-0.1499221,0.134084,-0.01125457,0.979499
1697786354374,-0.1496414,0.131649,-0.01020045,0.9798837
1697786354387,-0.1503736,0.1293715,-0.009198627,0.9800848
1697786354402,-0.1495134,0.1277059,-0.008517037,0.980441
1697786354415,-0.1481145,0.1257136,-0.007963434,0.9809154
1697786354429,-0.1479808,0.1234623,-0.007457521,0.9812253
1697786354443,-0.147531,0.1209925,-0.005874409,0.9816115
1697786354456,-0.1477383,0.1179493,-0.004606613,0.9819573
1697786354471,-0.1478203,0.114183,-0.002724845,0.9823971
1697786354484,-0.1477898,0.1104808,-0.001320416,0.9828278
1697786354498,-0.1487269,0.1058335,0.0008346973,0.9831983
1697786354513,-0.150583,0.1017692,0.002343838,0.9833424
1697786354526,-0.151486,0.09702771,0.003658117,0.9836789
1697786354540,-0.1521505,0.09239738,0.004662845,0.9840179
1697786354554,-0.1530947,0.08733603,0.005887106,0.9843271
1697786354568,-0.1532846,0.0820085,0.007601313,0.984744
1697786354581,-0.1530305,0.0760925,0.009249962,0.9852442
1697786354595,-0.1528716,0.0692699,0.01141143,0.9857494
1697786354609,-0.1530368,0.06049729,0.01389558,0.9862691
1697786354624,-0.1535979,0.05077628,0.01585625,0.9867006
1697786354638,-0.1540251,0.04123673,0.01700957,0.9870595
1697786354651,-0.1547985,0.03257022,0.01780868,0.9872484
1697786354664,-0.1547038,0.02424951,0.01832202,0.9874934
1697786354679,-0.1538123,0.01632902,0.01832946,0.9877951
1697786354692,-0.1535664,0.008464892,0.01881338,0.987923
1697786354707,-0.1533789,0.0008106877,0.01971253,0.9879705
1697786354721,-0.1533278,-0.006669522,0.0204641,0.987941
1697786354735,-0.1535765,-0.01352796,0.02113704,0.9878181
1697786354748,-0.1539501,-0.01968394,0.02165793,0.9876451
1697786354762,-0.1541141,-0.02563668,0.02203182,0.9874747
1697786354776,-0.1539921,-0.03107729,0.02239334,0.9873293
1697786354789,-0.1538707,-0.03649345,0.02303545,0.9871481
1697786354804,-0.153462,-0.04213979,0.02443796,0.9869532
1697786354818,-0.1534791,-0.04738227,0.02494772,0.9867
1697786354832,-0.1530689,-0.0524921,0.02588132,0.986481
1697786354845,-0.1532237,-0.05687369,0.02724624,0.9861773
1697786354860,-0.1532393,-0.06133571,0.02783144,0.9858911
1697786354873,-0.1531902,-0.06645731,0.02811857,0.9855585
1697786354887,-0.1524209,-0.07190873,0.02832274,0.9852892
1697786354901,-0.1519123,-0.07737996,0.02786846,0.9849662
1697786354915,-0.1512322,-0.08228642,0.02697961,0.9846979
1697786354929,-0.1512734,-0.08691861,0.02673807,0.9843001
1697786354943,-0.1512616,-0.09131149,0.02613338,0.9839203
1697786354956,-0.150689,-0.09593207,0.02640398,0.9835612
1697786354969,-0.1503772,-0.101005,0.02628313,0.9831042
1697786354984,-0.1501251,-0.1062343,0.02620272,0.9825936
1697786354998,-0.1496471,-0.1112422,0.02652558,0.9821035
1697786355011,-0.1500045,-0.1163111,0.02698004,0.9814492
1697786355026,-0.1499751,-0.1209427,0.0273242,0.9808841
1697786355039,-0.1485429,-0.1258821,0.02912326,0.9804288
1697786355054,-0.1494822,-0.1308418,0.03106582,0.9795768
1697786355067,-0.1523403,-0.1356729,0.0316084,0.9784613
1697786355081,-0.1516885,-0.1394614,0.03095807,0.9780505
1697786355096,-0.1496336,-0.1427721,0.03035049,0.9779084
1697786355109,-0.1479987,-0.1453466,0.02971185,0.9777976
1697786355123,-0.1479029,-0.1487776,0.02975866,0.9772944
1697786355137,-0.1467933,-0.1516886,0.03027154,0.9769984
1697786355151,-0.1457289,-0.1550207,0.03219887,0.9765731
1697786355165,-0.145272,-0.1585872,0.03461432,0.9759858
1697786355178,-0.1467787,-0.1617659,0.03579276,0.9751958
1697786355193,-0.1477477,-0.1637287,0.03320704,0.9748132
1697786355206,-0.1462744,-0.1646582,0.02953839,0.9749969
1697786355221,-0.1444031,-0.1651881,0.02514528,0.9753094
1697786355234,-0.1445634,-0.1658303,0.02193623,0.9752541
1697786355248,-0.1452136,-0.1669737,0.01940766,0.975016
1697786355262,-0.1453486,-0.1681515,0.01696219,0.974839
1697786355276,-0.1448444,-0.1690134,0.01636386,0.9747753
1697786355290,-0.1441429,-0.1699267,0.01614227,0.9747242
1697786355303,-0.1446844,-0.171104,0.01675041,0.9744278
1697786355317,-0.1460481,-0.1721748,0.01688739,0.9740333
1697786355331,-0.1463986,-0.1730106,0.01705314,0.9738296
1697786355345,-0.1455184,-0.1735217,0.01700023,0.9738715
1697786355359,-0.1447414,-0.1737974,0.01659291,0.9739452
1697786355373,-0.1440667,-0.1746107,0.01649712,0.9739014
1697786355388,-0.1434682,-0.1758256,0.01640196,0.9737726
1697786355401,-0.1428585,-0.1772871,0.01623966,0.9736
1697786355415,-0.1418223,-0.1785639,0.01627566,0.9735176
1697786355429,-0.1411131,-0.1796683,0.01590908,0.9734235
1697786355442,-0.1407356,-0.1810075,0.01567511,0.9732338
1697786355457,-0.140848,-0.1820283,0.01544707,0.9730308
1697786355470,-0.1406803,-0.1828335,0.01509115,0.9729097
1697786355483,-0.1407892,-0.183472,0.01450805,0.9727827
1697786355499,-0.1408733,-0.1840242,0.01434283,0.9726685
1697786355513,-0.1414225,-0.1836661,0.01391503,0.9726627
1697786355525,-0.1422252,-0.1832009,0.01415573,0.97263
1697786355539,-0.1431231,-0.1827608,0.01447943,0.9725764
1697786355554,-0.1434907,-0.1818015,0.01469716,0.9726986
1697786355567,-0.1442502,-0.1811106,0.01525608,0.9727067
1697786355583,-0.1451225,-0.1797729,0.0152018,0.9728258
1697786355596,-0.1464791,-0.1787099,0.01534019,0.9728162
1697786355608,-0.1478795,-0.1778699,0.01533706,0.9727583
1697786355623,-0.1488657,-0.1768246,0.01497351,0.9728041
1697786355637,-0.1494953,-0.1759465,0.01457685,0.9728728
1697786355650,-0.1506264,-0.1747457,0.01424638,0.9729198
1697786355665,-0.1517211,-0.1740493,0.01380258,0.9728809
1697786355679,-0.1530357,-0.1734556,0.01345198,0.9727858
1697786355693,-0.1540727,-0.172902,0.01232849,0.9727356
1697786355706,-0.1554752,-0.1723096,0.01136357,0.9726293
1697786355720,-0.1567614,-0.1715915,0.01061518,0.9725583
1697786355734,-0.1579809,-0.1709384,0.009541128,0.9724872
1697786355748,-0.1592348,-0.1699712,0.008502276,0.9724617
1697786355762,-0.1602291,-0.1688956,0.007245994,0.972496
1697786355776,-0.1610327,-0.1675247,0.00608612,0.9726083
1697786355790,-0.1619135,-0.165732,0.004666324,0.9727771
1697786355804,-0.1626477,-0.1637982,0.003490824,0.972987
1697786355818,-0.1633145,-0.1619944,0.001852056,0.9731818
1697786355832,-0.1639813,-0.1591055,-0.0002412611,0.973548
1697786355845,-0.1646479,-0.156479,-0.002051013,0.9738589
1697786355859,-0.1657573,-0.1532094,-0.004004449,0.9741845
1697786355872,-0.1665969,-0.1500227,-0.005750304,0.9745284
1697786355886,-0.1681572,-0.1464513,-0.007220525,0.9747939
1697786355900,-0.1689887,-0.1430902,-0.008609796,0.9751379
1697786355914,-0.1703169,-0.1395075,-0.009326785,0.9754193
1697786355929,-0.1722406,-0.1357916,-0.01041161,0.9755949
1697786355943,-0.1737735,-0.1317189,-0.01198034,0.9758634
1697786355956,-0.1745699,-0.1278956,-0.01272532,0.9762203
1697786355970,-0.1752371,-0.1248099,-0.01287112,0.9764982
1697786355983,-0.1759512,-0.1218525,-0.01306069,0.9767409
1697786355997,-0.174926,-0.1195608,-0.01238045,0.9772168
1697786356012,-0.1764193,-0.1173332,-0.01213258,0.9772215
1697786356026,-0.1780818,-0.1151505,-0.0128422,0.9771706
1697786356039,-0.178396,-0.1131292,-0.01324786,0.9773439
1697786356053,-0.1781725,-0.1110554,-0.01345355,0.9776197
1697786356067,-0.1786693,-0.1102166,-0.01418169,0.9776137
1697786356080,-0.1779784,-0.1097658,-0.01408533,0.9777918
1697786356095,-0.1767422,-0.1093334,-0.01436616,0.9780604
1697786356109,-0.1764536,-0.1093973,-0.01413685,0.9781086
1697786356122,-0.1775727,-0.1099428,-0.01338763,0.9778556
1697786356136,-0.1806678,-0.1111459,-0.01315843,0.9771554
1697786356150,-0.1813518,-0.1124972,-0.01306869,0.9768752
1697786356163,-0.177759,-0.1140834,-0.01186703,0.9773669
1697786356178,-0.1763337,-0.1170835,-0.009743011,0.9772937
1697786356192,-0.1779036,-0.1203862,-0.008049359,0.9766231
1697786356204,-0.1789587,-0.123598,-0.007052673,0.9760367
1697786356219,-0.1779767,-0.127583,-0.006577987,0.9757068
1697786356233,-0.1766928,-0.1311987,-0.006114577,0.9754636
1697786356248,-0.1753927,-0.1348644,-0.00565246,0.975201
1697786356261,-0.1734595,-0.1388428,-0.005926715,0.9749869
1697786356275,-0.1708118,-0.1426829,-0.005900032,0.9749001
1697786356289,-0.1695895,-0.1462497,-0.006726109,0.9745795
1697786356303,-0.1684163,-0.149398,-0.008509406,0.9742914
1697786356317,-0.1669661,-0.1519584,-0.01048453,0.9741258
1697786356331,-0.1667414,-0.1543682,-0.01140694,0.973775
1697786356345,-0.1676956,-0.1565472,-0.0116411,0.9732604
1697786356358,-0.1684215,-0.1590448,-0.01170823,0.9727291
1697786356372,-0.1694955,-0.1609141,-0.01146341,0.9722379
1697786356386,-0.1699558,-0.162749,-0.01104413,0.9718569
1697786356400,-0.1706348,-0.1640283,-0.01055343,0.9715282
1697786356415,-0.1714215,-0.1652121,-0.01058421,0.9711887
1697786356428,-0.171263,-0.1657365,-0.01076482,0.9711255
1697786356442,-0.1711794,-0.1667737,-0.01081044,0.970962
1697786356456,-0.1708535,-0.166983,-0.01084486,0.9709831
1697786356470,-0.1702607,-0.1671883,-0.010878,0.9710515
1697786356483,-0.1700849,-0.1673993,-0.01107054,0.9710438
1697786356498,-0.1701657,-0.1673883,-0.01150117,0.9710265
1697786356512,-0.1704102,-0.1670182,-0.01245134,0.9710357
1697786356525,-0.1705494,-0.1668783,-0.01301967,0.9710279
1697786356540,-0.171014,-0.1666397,-0.01317179,0.9709851
1697786356553,-0.1720068,-0.1660192,-0.01352795,0.9709111
1697786356567,-0.1721539,-0.1652847,-0.01365865,0.9710085
1697786356581,-0.1719596,-0.1645926,-0.0138107,0.9711583
1697786356595,-0.1721065,-0.1637106,-0.01398938,0.9712788
1697786356610,-0.1719912,-0.1627742,-0.01401789,0.9714562
1697786356622,-0.1721205,-0.1624483,-0.01331453,0.9714978
1697786356637,-0.1723668,-0.1619361,-0.01283584,0.9715461
1697786356650,-0.1725001,-0.1616284,-0.01210628,0.9715829
1697786356664,-0.1733789,-0.1611753,-0.01061312,0.9715192
1697786356678,-0.1737561,-0.1614433,-0.009853408,0.9714153
1697786356693,-0.1736197,-0.1608644,-0.009303671,0.9715413
1697786356706,-0.1736819,-0.1608095,-0.008877661,0.9715433
1697786356720,-0.1739885,-0.1606089,-0.007859342,0.9715303
1697786356734,-0.1743906,-0.1608673,-0.007323525,0.9714196
1697786356748,-0.1750975,-0.1608535,-0.007204134,0.9712956
1697786356761,-0.1757221,-0.1610817,-0.007275269,0.9711444
1697786356777,-0.1751733,-0.1613476,-0.006754329,0.9712032
1697786356790,-0.175006,-0.1616334,-0.006384117,0.9711884
1697786356804,-0.1744691,-0.1618041,-0.006651963,0.9712547
1697786356818,-0.1733241,-0.161852,-0.006686674,0.9714515
1697786356832,-0.1727756,-0.1618748,-0.006506085,0.9715466
