,time,position_y,position_pro_y
844,2023-10-24 11:01:28.101000192,0.05463438118560606,1
845,2023-10-24 11:01:28.116000000,0.060062772246212114,1
846,2023-10-24 11:01:28.128000000,0.0656898782310606,1
847,2023-10-24 11:01:28.140999936,0.07153610209469696,1
848,2023-10-24 11:01:28.155000064,0.0775340138371212,1
849,2023-10-24 11:01:28.168999936,0.0834654429280303,1
850,2023-10-24 11:01:28.183000064,0.08921770406439394,1
851,2023-10-24 11:01:28.197999872,0.09484912580681817,1
852,2023-10-24 11:01:28.212000000,0.10049910557954544,1
853,2023-10-24 11:01:28.227000064,0.10632685497348485,1
854,2023-10-24 11:01:28.242000128,0.11205416217045452,1
855,2023-10-24 11:01:28.255000064,0.11790457709469698,1
856,2023-10-24 11:01:28.268999936,0.12380888436742424,1
857,2023-10-24 11:01:28.280999936,0.12953181353409093,1
858,2023-10-24 11:01:28.296000000,0.13509389239772726,1
859,2023-10-24 11:01:28.309999872,0.1402860067159091,1
860,2023-10-24 11:01:28.322000128,0.14509115429166666,1
861,2023-10-24 11:01:28.338000128,0.1494595072462121,1
862,2023-10-24 11:01:28.352999936,0.15334822588257577,1
863,2023-10-24 11:01:28.364999936,0.15677444239772728,1
864,2023-10-24 11:01:28.379000064,0.15992251982196967,1
865,2023-10-24 11:01:28.392999936,0.16260796504924244,1
866,2023-10-24 11:01:28.407000064,0.16474544307954544,1
867,2023-10-24 11:01:28.418999808,0.16626124550378787,1
868,2023-10-24 11:01:28.433000192,0.16718927186742424,1
869,2023-10-24 11:01:28.448000000,0.16765188520075758,1
870,2023-10-24 11:01:28.463000064,0.16773262360984847,1
871,2023-10-24 11:01:28.476999936,0.16749460065530303,1
872,2023-10-24 11:01:28.490000128,0.16697540724621213,1
873,2023-10-24 11:01:28.504000000,0.16603404845833333,1
874,2023-10-24 11:01:28.516000000,0.16460935035227273,1
875,2023-10-24 11:01:28.530999808,0.1629651366401515,1
876,2023-10-24 11:01:28.545000192,0.16125566338257577,1
877,2023-10-24 11:01:28.559000064,0.15939060770075758,1
878,2023-10-24 11:01:28.572999936,0.15737138307954546,1
879,2023-10-24 11:01:28.588999936,0.15524832610984848,1
880,2023-10-24 11:01:28.601999872,0.15303030270075757,1
881,2023-10-24 11:01:28.615000064,0.15075193277651514,1
882,2023-10-24 11:01:28.630000128,0.148835735125,1
883,2023-10-24 11:01:28.642999808,0.14708899557954547,1
884,2023-10-24 11:01:28.657999872,0.14557096785227272,1
885,2023-10-24 11:01:28.672000000,0.14417394845833337,1
886,2023-10-24 11:01:28.684999936,0.14319780891287875,1
887,2023-10-24 11:01:28.698999808,0.14288673959469697,1
888,2023-10-24 11:01:28.712000000,0.14347252065530303,1
889,2023-10-24 11:01:28.726000128,0.14505135845833333,1
890,2023-10-24 11:01:28.740000000,0.14820419088257575,1
891,2023-10-24 11:01:28.753999872,0.15236736217045455,1
892,2023-10-24 11:01:28.768000000,0.1569090207310606,1
893,2023-10-24 11:01:28.782000128,0.16229764459469698,1
894,2023-10-24 11:01:28.796000000,0.16799627523863636,1
895,2023-10-24 11:01:28.808999936,0.17349972506439393,1
896,2023-10-24 11:01:28.822000128,0.17859362452651517,1
897,2023-10-24 11:01:28.836999936,0.18362635379166664,1
898,2023-10-24 11:01:28.851000064,0.18867917210984847,1
899,2023-10-24 11:01:28.864999936,0.19397905081439393,1
900,2023-10-24 11:01:28.879000064,0.19947723102651516,1
901,2023-10-24 11:01:28.892999936,0.20464569199621213,1
902,2023-10-24 11:01:28.905999872,0.20957973510984845,1
903,2023-10-24 11:01:28.918999808,0.21427002239772724,1
904,2023-10-24 11:01:28.934000128,0.2188455732083333,1
905,2023-10-24 11:01:28.947000064,0.22319178290075758,1
906,2023-10-24 11:01:28.961999872,0.22730353917575757,1
907,2023-10-24 11:01:28.977999872,0.23118250445606064,1
908,2023-10-24 11:01:28.991000064,0.23474924808484848,1
909,2023-10-24 11:01:29.003000064,0.2379758307060606,1
910,2023-10-24 11:01:29.017999872,0.2405586671871212,1
911,2023-10-24 11:01:29.032000000,0.24251201135454548,1
912,2023-10-24 11:01:29.045000192,0.24372121465984845,1
913,2023-10-24 11:01:29.061000192,0.24431719140909086,1
914,2023-10-24 11:01:29.073999872,0.24419341331818184,1
915,2023-10-24 11:01:29.086999808,0.2434836408484848,1
916,2023-10-24 11:01:29.102999808,0.2423866550984848,1
917,2023-10-24 11:01:29.115000064,0.24090214845454547,1
918,2023-10-24 11:01:29.128999936,0.2390433452651515,1
919,2023-10-24 11:01:29.141999872,0.23668625991666664,1
920,2023-10-24 11:01:29.155000064,0.23394795556060607,1
921,2023-10-24 11:01:29.168999936,0.23085850878787878,1
922,2023-10-24 11:01:29.184000000,0.227595799469697,1
923,2023-10-24 11:01:29.198999808,0.2241618327272727,1
924,2023-10-24 11:01:29.213999872,0.22072272265151516,1
925,2023-10-24 11:01:29.226000128,0.21721417053030304,1
926,2023-10-24 11:01:29.240000000,0.21379979386363637,1
927,2023-10-24 11:01:29.253999872,0.21055589689393941,1
928,2023-10-24 11:01:29.267000064,0.20742339909090907,1
929,2023-10-24 11:01:29.280000000,0.2044379846969697,1
930,2023-10-24 11:01:29.296000000,0.20167282128787883,1
931,2023-10-24 11:01:29.308999936,0.1991692547727273,1
932,2023-10-24 11:01:29.323000064,0.1970814543181818,1
933,2023-10-24 11:01:29.336999936,0.19538499795454545,1
934,2023-10-24 11:01:29.348999936,0.19427771787878786,1
935,2023-10-24 11:01:29.365999872,0.19342023303030306,1
936,2023-10-24 11:01:29.378000128,0.19288218621212122,1
937,2023-10-24 11:01:29.394000128,0.19276249553030303,1
938,2023-10-24 11:01:29.405999872,0.19343592030303028,1
939,2023-10-24 11:01:29.420999936,0.19574166848484847,1
940,2023-10-24 11:01:29.435000064,0.19888484015151517,1
941,2023-10-24 11:01:29.448000000,0.20229325893939398,1
942,2023-10-24 11:01:29.460000000,0.20592184128787883,1
943,2023-10-24 11:01:29.474999808,0.21014671787878786,1
944,2023-10-24 11:01:29.490000128,0.21442311734848482,1
945,2023-10-24 11:01:29.505000192,0.21869522439393943,1
946,2023-10-24 11:01:29.517999872,0.22297480128787878,1
947,2023-10-24 11:01:29.530999808,0.22730745212121214,1
948,2023-10-24 11:01:29.545000192,0.231744046969697,1
949,2023-10-24 11:01:29.558000128,0.23594276598484848,1
950,2023-10-24 11:01:29.572000000,0.23987940863636362,1
951,2023-10-24 11:01:29.586999808,0.2436038183333333,1
952,2023-10-24 11:01:29.601999872,0.24706729477272732,1
953,2023-10-24 11:01:29.612999936,0.25007000780303035,1
954,2023-10-24 11:01:29.628999936,0.2527863553030303,1
955,2023-10-24 11:01:29.641999872,0.2553104781818182,1
956,2023-10-24 11:01:29.655000064,0.2578519034090909,1
957,2023-10-24 11:01:29.668999936,0.26007843780303036,1
958,2023-10-24 11:01:29.683000064,0.26195683431818184,1
959,2023-10-24 11:01:29.696999936,0.2633114839393939,1
960,2023-10-24 11:01:29.712000000,0.26428688590909083,1
961,2023-10-24 11:01:29.727000064,0.2649862727272727,1
962,2023-10-24 11:01:29.740000000,0.26565713621212117,1
963,2023-10-24 11:01:29.755000064,0.26606933090909085,1
964,2023-10-24 11:01:29.767000064,0.26601834681818176,1
965,2023-10-24 11:01:29.780000000,0.26554918212121215,1
966,2023-10-24 11:01:29.795000064,0.2645513162878788,1
967,2023-10-24 11:01:29.808999936,0.2629966356060607,1
968,2023-10-24 11:01:29.824000000,0.26093206825757576,1
969,2023-10-24 11:01:29.839000064,0.25843914053030304,1
970,2023-10-24 11:01:29.851000064,0.255605825,1
971,2023-10-24 11:01:29.865999872,0.25254959636363633,1
972,2023-10-24 11:01:29.878000128,0.24937555196969696,1
973,2023-10-24 11:01:29.892000000,0.24593546575757574,1
974,2023-10-24 11:01:29.907000064,0.24209990893939393,1
975,2023-10-24 11:01:29.920000000,0.23807292378787875,1
976,2023-10-24 11:01:29.934000128,0.23397541446969694,1
977,2023-10-24 11:01:29.948999936,0.22978419053030308,1
978,2023-10-24 11:01:29.961999872,0.2256163279545454,1
979,2023-10-24 11:01:29.976999936,0.22147596060606067,1
980,2023-10-24 11:01:29.990000128,0.21745304924242426,1
981,2023-10-24 11:01:30.004000000,0.21346750833333333,1
982,2023-10-24 11:01:30.015000064,0.209566528030303,1
983,2023-10-24 11:01:30.029999872,0.20593810303030308,1
984,2023-10-24 11:01:30.044000000,0.20267110454545456,1
985,2023-10-24 11:01:30.058000128,0.19968980151515153,1
986,2023-10-24 11:01:30.072999936,0.19730198712121216,1
987,2023-10-24 11:01:30.084999936,0.1953192757575758,1
988,2023-10-24 11:01:30.099000064,0.19395650606060605,1
989,2023-10-24 11:01:30.112999936,0.19346148787878786,1
990,2023-10-24 11:01:30.128000000,0.19399172424242422,1
991,2023-10-24 11:01:30.141999872,0.19519254696969696,1
992,2023-10-24 11:01:30.156000000,0.1973225075757576,1
993,2023-10-24 11:01:30.170000128,0.20124776818181828,1
994,2023-10-24 11:01:30.183000064,0.2051253681818182,1
995,2023-10-24 11:01:30.197999872,0.20931666969696971,1
996,2023-10-24 11:01:30.211000064,0.21332557196969698,1
997,2023-10-24 11:01:30.226000128,0.21711085530303026,1
998,2023-10-24 11:01:30.239000064,0.2207036681818182,1
999,2023-10-24 11:01:30.252999936,0.22443094469696967,1
1000,2023-10-24 11:01:30.267000064,0.2284552598484848,1
1001,2023-10-24 11:01:30.280999936,0.23262847575757578,1
1002,2023-10-24 11:01:30.295000064,0.23646146666666673,1
1003,2023-10-24 11:01:30.308000000,0.23998344318181813,1
1004,2023-10-24 11:01:30.322000128,0.24323417727272728,1
1005,2023-10-24 11:01:30.336000000,0.246159646969697,1
1006,2023-10-24 11:01:30.349999872,0.24890244166666664,1
1007,2023-10-24 11:01:30.364999936,0.2514867477272727,1
1008,2023-10-24 11:01:30.379000064,0.2538762916666666,1
1009,2023-10-24 11:01:30.391000064,0.255943275,1
1010,2023-10-24 11:01:30.404999936,0.257449128030303,1
1011,2023-10-24 11:01:30.420000000,0.2585441386363637,1
1012,2023-10-24 11:01:30.434000128,0.2590240401515151,1
1013,2023-10-24 11:01:30.446000128,0.2591814204545455,1
1014,2023-10-24 11:01:30.461999872,0.2586521098484848,1
1015,2023-10-24 11:01:30.476000000,0.2576416704545455,1
1016,2023-10-24 11:01:30.488000000,0.2562168583333333,1
1017,2023-10-24 11:01:30.503000064,0.2545019045454545,1
1018,2023-10-24 11:01:30.516999936,0.25233799393939393,1
1019,2023-10-24 11:01:30.530999808,0.24979047272727273,1
1020,2023-10-24 11:01:30.544000000,0.2468163015151516,1
1021,2023-10-24 11:01:30.558000128,0.2434608674242425,1
