time,x,y,z,w
1697768893,0.1005785,-0.2828462,-0.01326672,-0.9537852
1697768893,0.09968945,-0.2867235,-0.01259819,-0.9527292
1697768893,0.09923793,-0.2902189,-0.01193238,-0.9517261
1697768893,0.09906686,-0.2933086,-0.01229699,-0.9507916
1697768893,0.09865603,-0.2967066,-0.01254698,-0.9497762
1697768893,0.09814664,-0.2997708,-0.01304663,-0.9488596
1697768893,0.09783588,-0.3030049,-0.0135814,-0.9478564
1697768893,0.09713755,-0.3062429,-0.01423891,-0.9468775
1697768893,0.09721436,-0.309651,-0.01440636,-0.9457579
1697768893,0.0971507,-0.3131663,-0.01445227,-0.9446056
1697768893,0.09696831,-0.3162428,-0.01434965,-0.9436004
1697768893,0.09623938,-0.3198979,-0.01389292,-0.9424491
1697768893,0.09587462,-0.3232881,-0.01360874,-0.9413331
1697768893,0.09547165,-0.3260217,-0.01329531,-0.9404352
1697768893,0.09469423,-0.3287722,-0.01359725,-0.9395515
1697768893,0.09451964,-0.3317427,-0.01320276,-0.93853
1697768893,0.0940985,-0.3343039,-0.01394747,-0.9376523
1697768893,0.09358338,-0.336598,-0.01425904,-0.9368781
1697768893,0.09340473,-0.3387081,-0.0143773,-0.9361334
1697768893,0.09294514,-0.3411983,-0.01408296,-0.9352789
1697768893,0.0927832,-0.3439338,-0.01347316,-0.9343015
1697768893,0.09224569,-0.3462932,-0.01338492,-0.9334841
1697768893,0.09165656,-0.3487885,-0.01407294,-0.9326027
1697768893,0.09157756,-0.3506841,-0.01555176,-0.9318757
1697768893,0.09183981,-0.3552747,-0.01733239,-0.9300779
1697768893,0.09215844,-0.3573956,-0.01849699,-0.929211
1697768893,0.09302376,-0.3597459,-0.0195297,-0.9281961
1697768893,0.09356599,-0.3622611,-0.02028959,-0.9271465
1697768893,0.09379877,-0.3648441,-0.02094195,-0.9260951
1697768893,0.09342964,-0.367532,-0.02108755,-0.9250656
1697768894,0.09229678,-0.3699237,-0.02192116,-0.9242063
1697768894,0.09194712,-0.3723013,-0.02198282,-0.9232845
1697768894,0.09174652,-0.3749555,-0.02222709,-0.9222239
1697768894,0.0916516,-0.3778061,-0.02232457,-0.9210669
1697768894,0.0920205,-0.3807616,-0.02249578,-0.919808
1697768894,0.09178784,-0.3838938,-0.02197956,-0.918541
1697768894,0.09077086,-0.3872146,-0.02097329,-0.9172707
1697768894,0.08966965,-0.3909694,-0.02066772,-0.9157921
1697768894,0.08872623,-0.3945319,-0.02021567,-0.9143651
1697768894,0.08794589,-0.397844,-0.02020137,-0.9130047
1697768894,0.08683375,-0.4011644,-0.02057158,-0.911649
1697768894,0.08578588,-0.4042355,-0.02062227,-0.9103896
1697768894,0.08429407,-0.4079264,-0.02126213,-0.9088666
1697768894,0.08259632,-0.4112556,-0.02136949,-0.9075186
1697768894,0.08082129,-0.4149301,-0.02113651,-0.90601
1697768894,0.07845091,-0.4187968,-0.02040715,-0.9044546
1697768894,0.07655048,-0.422801,-0.01931427,-0.902777
1697768894,0.07458062,-0.4268834,-0.01839505,-0.9010382
1697768894,0.07365295,-0.4309135,-0.01766447,-0.8992091
1697768894,0.07356082,-0.4349207,-0.01756044,-0.8972874
1697768894,0.07361689,-0.439122,-0.01693227,-0.8952463
1697768894,0.07319526,-0.4429072,-0.01745146,-0.8934042
1697768894,0.07376329,-0.4453145,-0.02069922,-0.8920906
1697768894,0.07376284,-0.4506581,-0.02460542,-0.8893036
1697768894,0.07309856,-0.4523655,-0.02651462,-0.8884363
1697768894,0.07268051,-0.4539596,-0.02866993,-0.8875901
1697768894,0.07218623,-0.4552153,-0.029674,-0.8869542
1697768894,0.07158854,-0.4563207,-0.03115555,-0.8863836
1697768894,0.07141443,-0.456942,-0.03163002,-0.8860607
1697768894,0.07084811,-0.4575329,-0.03137663,-0.8858103
1697768894,0.06984404,-0.4575802,-0.03116569,-0.885873
1697768894,0.06924198,-0.4576796,-0.03049706,-0.8858923
1697768894,0.06859618,-0.4571565,-0.0296117,-0.8862426
1697768894,0.0683834,-0.4567911,-0.0289767,-0.8864684
1697768894,0.06832268,-0.4561714,-0.02830275,-0.8868138
1697768894,0.06849319,-0.455538,-0.02735201,-0.887156
1697768894,0.0678776,-0.4543948,-0.0272183,-0.8877934
1697768894,0.0673976,-0.4536608,-0.02677207,-0.8882188
1697768894,0.06720115,-0.4528462,-0.02604564,-0.8886709
1697768894,0.06684323,-0.4519193,-0.02586429,-0.889175
1697768894,0.06651208,-0.4513187,-0.02556537,-0.8895134
1697768894,0.06651655,-0.4499978,-0.02600501,-0.8901693
1697768894,0.06659717,-0.448591,-0.02665899,-0.8908537
1697768894,0.06736183,-0.4471183,-0.02732675,-0.891516
1697768894,0.06780307,-0.4455118,-0.02815532,-0.8922608
1697768894,0.0681795,-0.4437456,-0.02845764,-0.8931023
1697768894,0.0690147,-0.4402468,-0.02875928,-0.8947584
1697768894,0.07037875,-0.4357911,-0.02964359,-0.8968022
1697768894,0.0715438,-0.4315349,-0.02886924,-0.8987913
1697768894,0.07181098,-0.4277616,-0.02780569,-0.9006054
1697768894,0.071853,-0.4244065,-0.02678915,-0.9022188
1697768894,0.07179814,-0.421581,-0.02617172,-0.9035649
1697768894,0.0725395,-0.4195211,-0.02575179,-0.904476
1697768894,0.07341579,-0.4176568,-0.02559174,-0.9052724
1697768894,0.07363463,-0.4166658,-0.02525068,-0.9057207
1697768894,0.07380612,-0.4158944,-0.02466972,-0.9060772
1697768894,0.07430775,-0.4144438,-0.02441413,-0.9067076
1697768895,0.0746479,-0.4140615,-0.0244044,-0.9068546
1697768895,0.07477623,-0.4134128,-0.02387326,-0.907154
1697768895,0.07433893,-0.4132865,-0.02443148,-0.9072326
1697768895,0.07430377,-0.4135394,-0.02428269,-0.9071243
1697768895,0.07437607,-0.4132145,-0.02442603,-0.9072626
1697768895,0.07485124,-0.4132671,-0.02464254,-0.9071938
1697768895,0.07492533,-0.4130146,-0.02486701,-0.9072964
1697768895,0.07497898,-0.4126368,-0.02509636,-0.9074575
1697768895,0.07449967,-0.4122016,-0.0250227,-0.9076968
1697768895,0.07457168,-0.4116206,-0.02481212,-0.9079603
1697768895,0.0738821,-0.4111493,-0.02492594,-0.9082271
1697768895,0.07373138,-0.4104922,-0.02417326,-0.9085568
1697768895,0.07379124,-0.4098677,-0.02448642,-0.9088255
1697768895,0.07355411,-0.4093949,-0.02432139,-0.9090622
1697768895,0.07380291,-0.4086935,-0.02420763,-0.9093606
1697768895,0.07370991,-0.4080785,-0.02451769,-0.909636
1697768895,0.07415293,-0.4075801,-0.02512659,-0.9098068
1697768895,0.07491563,-0.4072857,-0.02506658,-0.9098778
1697768895,0.07538469,-0.4067233,-0.02527108,-0.910085
1697768895,0.07594507,-0.4062083,-0.02506737,-0.910274
1697768895,0.07528973,-0.4061416,-0.024986,-0.9103605
1697768895,0.07510595,-0.4056391,-0.02535304,-0.9105895
1697768895,0.07526357,-0.4051047,-0.02560819,-0.9108072
1697768895,0.07507616,-0.4048283,-0.02563339,-0.9109449
1697768895,0.0755858,-0.4046427,-0.02565735,-0.9109845
1697768895,0.07577534,-0.4046787,-0.02572032,-0.910951
1697768895,0.07621249,-0.4043773,-0.02585692,-0.9110445
1697768895,0.07660443,-0.4041705,-0.0259986,-0.9110994
1697768895,0.07701561,-0.4036963,-0.02623155,-0.9112684
1697768895,0.0767313,-0.4032624,-0.02682441,-0.9114672
1697768895,0.07662404,-0.4028299,-0.02705308,-0.9116607
1697768895,0.07664168,-0.4022234,-0.02701878,-0.9119278
1697768895,0.07648735,-0.4016105,-0.02699284,-0.9122117
1697768895,0.07625496,-0.4009961,-0.02718076,-0.9124958
1697768895,0.07622909,-0.4003216,-0.02752761,-0.9127837
1697768895,0.07622467,-0.3994361,-0.02718766,-0.913182
1697768895,0.07601724,-0.3989552,-0.02703582,-0.9134141
1697768895,0.07601891,-0.3981307,-0.02731791,-0.9137652
1697768895,0.07585675,-0.3974138,-0.02742821,-0.9140874
1697768895,0.07574923,-0.3967184,-0.02762844,-0.9143923
1697768895,0.0756608,-0.3962196,-0.02737329,-0.9146235
1697768895,0.07532287,-0.3956699,-0.02762709,-0.9148817
1697768895,0.07532492,-0.394881,-0.02799095,-0.9152113
1697768895,0.07520349,-0.3942437,-0.02791715,-0.9154983
1697768895,0.07506481,-0.3936473,-0.02828176,-0.915755
1697768895,0.0749654,-0.3928996,-0.02809295,-0.9160901
1697768895,0.07481638,-0.3913272,-0.02850102,-0.9167625
1697768895,0.07488292,-0.3907699,-0.02799951,-0.9170101
1697768895,0.07481509,-0.3902266,-0.02785948,-0.9172512
1697768895,0.07473874,-0.389484,-0.02797926,-0.9175693
1697768895,0.07475492,-0.388953,-0.02805479,-0.9177909
1697768895,0.07456473,-0.3886822,-0.02834171,-0.9179123
1697768895,0.07467847,-0.3880514,-0.02880748,-0.9181554
1697768895,0.07456703,-0.3879301,-0.02854887,-0.9182238
1697768895,0.07487843,-0.3875015,-0.0288086,-0.9183713
1697768895,0.07510225,-0.3869351,-0.02861299,-0.9185981
1697768895,0.07550244,-0.3865803,-0.0287312,-0.9187108
1697768895,0.07540273,-0.3860005,-0.02863967,-0.9189656
1697768895,0.07521795,-0.3858947,-0.02853312,-0.9190285
1697768895,0.07489096,-0.3856976,-0.02818324,-0.9191487
1697768895,0.07440424,-0.3855479,-0.02746048,-0.919273
1697768895,0.07403018,-0.3852877,-0.02723178,-0.9194191
1697768895,0.07398377,-0.3853093,-0.02694732,-0.9194222
1697768895,0.07359274,-0.3854704,-0.02699555,-0.9193845
1697768895,0.07357244,-0.3856567,-0.02725614,-0.9193003
1697768895,0.07353426,-0.3858541,-0.02705214,-0.9192266
1697768895,0.07333075,-0.3861995,-0.02670585,-0.9191079
1697768895,0.07319073,-0.3868092,-0.02628843,-0.9188747
1697768895,0.07220993,-0.3874481,-0.02562063,-0.9187019
1697768895,0.07145929,-0.3875681,-0.02624311,-0.9186925
1697768895,0.07113074,-0.387812,-0.02635111,-0.9186119
1697768896,0.07106505,-0.3882941,-0.02644864,-0.9184105
1697768896,0.07059192,-0.3885124,-0.02704934,-0.9183372
1697768896,0.0707995,-0.3886168,-0.02747261,-0.9182645
1697768896,0.07125492,-0.3887532,-0.02786803,-0.9181596
1697768896,0.07114998,-0.3888792,-0.02760804,-0.9181224
1697768896,0.0711161,-0.3887516,-0.02817506,-0.9181617
1697768896,0.0713563,-0.3887469,-0.02828197,-0.9181418
1697768896,0.07128751,-0.3885059,-0.02808632,-0.9182552
1697768896,0.07108475,-0.3885286,-0.02787313,-0.9182677
1697768896,0.07085332,-0.3885944,-0.02804761,-0.9182525
1697768896,0.07049259,-0.3885759,-0.02846523,-0.9182752
1697768896,0.07049102,-0.3888945,-0.02843528,-0.9181415
1697768896,0.07045888,-0.3891654,-0.0287105,-0.9180205
1697768896,0.07019088,-0.3892681,-0.0293086,-0.9179785
1697768896,0.07034367,-0.3894938,-0.02959928,-0.9178618
1697768896,0.07028385,-0.3897505,-0.02982304,-0.9177501
1697768896,0.07022503,-0.3899531,-0.03032366,-0.9176522
1697768896,0.0705808,-0.3897527,-0.03048856,-0.9177046
1697768896,0.07040646,-0.3898045,-0.03042329,-0.9176981
1697768896,0.0706512,-0.3894869,-0.03021758,-0.9178209
1697768896,0.07063901,-0.3894234,-0.03020275,-0.9178493
1697768896,0.07069155,-0.3892148,-0.02997232,-0.9179413
1697768896,0.07079844,-0.389038,-0.02973257,-0.9180158
1697768896,0.07042711,-0.3890516,-0.02909655,-0.9180589
1697768896,0.07033411,-0.3886871,-0.02901766,-0.918223
1697768896,0.0703676,-0.3887812,-0.02886209,-0.9181856
1697768896,0.07035439,-0.3886042,-0.02911511,-0.9182534
1697768896,0.07070612,-0.3885507,-0.0291512,-0.9182479
1697768896,0.0709774,-0.3885943,-0.0292816,-0.9182045
1697768896,0.07126786,-0.3886909,-0.02945317,-0.9181355
1697768896,0.07125049,-0.3888412,-0.02985914,-0.9180601
1697768896,0.07137589,-0.3888386,-0.03002324,-0.9180461
1697768896,0.07136504,-0.3887123,-0.03009325,-0.9180983
1697768896,0.07135661,-0.3885918,-0.03028879,-0.9181434
1697768896,0.07135694,-0.3883961,-0.03015711,-0.9182305
1697768896,0.07145718,-0.388265,-0.0302228,-0.918276
1697768896,0.07152172,-0.3881108,-0.03005408,-0.9183417
1697768896,0.07155562,-0.3880103,-0.02985629,-0.9183879
1697768896,0.07160264,-0.3879961,-0.02977154,-0.918393
1697768896,0.07139529,-0.387733,-0.02995158,-0.9185144
1697768896,0.07154731,-0.3874406,-0.03005049,-0.9186227
1697768896,0.07134686,-0.3872062,-0.02998415,-0.9187393
1697768896,0.07119507,-0.3875663,-0.0295262,-0.9186141
1697768896,0.0710265,-0.3877757,-0.02903414,-0.9185544
1697768896,0.07061984,-0.3878251,-0.02883788,-0.9185711
1697768896,0.07065714,-0.3879218,-0.02928728,-0.9185132
1697768896,0.07046398,-0.3881328,-0.02932067,-0.9184378
1697768896,0.07035065,-0.3884914,-0.02921355,-0.9182983
1697768896,0.07051362,-0.3885393,-0.02914689,-0.9182677
1697768896,0.07104322,-0.3888146,-0.02917713,-0.9181094
1697768896,0.07101306,-0.3887396,-0.02929391,-0.9181397
1697768896,0.07107696,-0.3886983,-0.02947996,-0.9181463
1697768896,0.07096024,-0.388679,-0.02954004,-0.9181616
1697768896,0.07069995,-0.3885509,-0.02949021,-0.9182374
1697768896,0.0706194,-0.3885662,-0.0294007,-0.9182401
1697768896,0.0705274,-0.3887162,-0.02920612,-0.9181899
1697768896,0.07047852,-0.3888027,-0.02917816,-0.9181579
1697768896,0.07053325,-0.3888387,-0.02926207,-0.9181358
1697768896,0.07063375,-0.388864,-0.02912579,-0.9181216
1697768896,0.0707052,-0.3891654,-0.02881693,-0.9179982
1697768896,0.07081755,-0.3894286,-0.02872395,-0.9178808
1697768896,0.07037883,-0.3897413,-0.02850211,-0.9177889
1697768896,0.07058507,-0.3900369,-0.02832863,-0.9176527
1697768896,0.07048482,-0.3901339,-0.02847862,-0.9176145
1697768896,0.07057994,-0.3901984,-0.02828871,-0.9175857
1697768896,0.07099148,-0.3905154,-0.02877969,-0.9174038
1697768896,0.07133761,-0.3903571,-0.02877688,-0.9174443
1697768896,0.07131656,-0.3906044,-0.02873708,-0.917342
1697768897,0.0713943,-0.3904815,-0.02871599,-0.9173889
1697768897,0.07135811,-0.3905038,-0.02894819,-0.917375
1697768897,0.07126197,-0.3905089,-0.02889048,-0.9173821
1697768897,0.07116869,-0.3903769,-0.02901267,-0.9174416
1697768897,0.07109774,-0.3902121,-0.0290371,-0.9175165
1697768897,0.07111615,-0.3901994,-0.02909616,-0.9175187
1697768897,0.0709307,-0.3901955,-0.02911799,-0.917534
1697768897,0.0708238,-0.3900208,-0.02904743,-0.9176186
1697768897,0.07082359,-0.3900008,-0.02913463,-0.9176244
1697768897,0.07087176,-0.3899,-0.02903794,-0.9176666
1697768897,0.07102772,-0.3899713,-0.02890801,-0.9176283
1697768897,0.07116024,-0.3899348,-0.02881259,-0.9176367
1697768897,0.07105022,-0.3899194,-0.0287515,-0.9176537
1697768897,0.07086395,-0.3898661,-0.02859753,-0.9176955
1697768897,0.07061876,-0.3899637,-0.02836067,-0.9176802
1697768897,0.0704752,-0.3899098,-0.02830297,-0.917716
1697768897,0.07033386,-0.3898619,-0.02834084,-0.9177459
1697768897,0.07036348,-0.3898597,-0.02836921,-0.9177437
1697768897,0.07053158,-0.3896895,-0.02844629,-0.9178007
1697768897,0.07072535,-0.3895034,-0.02863279,-0.917859
1697768897,0.07122689,-0.3888722,-0.02891671,-0.918079
1697768897,0.0714719,-0.3886912,-0.02873198,-0.9181424
1697768897,0.07146945,-0.3885272,-0.02846289,-0.9182203
1697768897,0.07151491,-0.3885089,-0.02818686,-0.918233
1697768897,0.07160852,-0.3882218,-0.02788301,-0.9183566
1697768897,0.07168201,-0.387899,-0.02842933,-0.9184704
1697768897,0.07228456,-0.3877369,-0.02864398,-0.9184849
1697768897,0.07252669,-0.3872063,-0.02861599,-0.9186906
1697768897,0.07307053,-0.3873254,-0.02902284,-0.9185845
1697768897,0.07310104,-0.3870529,-0.02911952,-0.9186938
1697768897,0.07336517,-0.3870189,-0.02938741,-0.9186786
1697768897,0.07352224,-0.3869871,-0.02921887,-0.9186848
1697768897,0.0736481,-0.386569,-0.02932709,-0.9188473
1697768897,0.07380854,-0.3865102,-0.02943571,-0.9188558
1697768897,0.0738919,-0.3862603,-0.02917963,-0.9189623
1697768897,0.07397463,-0.3862301,-0.02905447,-0.9189722
1697768897,0.07366867,-0.3860988,-0.02929695,-0.9190443
1697768897,0.07337125,-0.3860281,-0.02908275,-0.9191046
1697768897,0.07323568,-0.3860077,-0.02933348,-0.919116
1697768897,0.07305524,-0.3861611,-0.02895935,-0.9190778
1697768897,0.07284611,-0.3861138,-0.02919315,-0.9191068
1697768897,0.07299564,-0.3860038,-0.02940636,-0.9191344
1697768897,0.0731311,-0.3860536,-0.02952513,-0.9190989
1697768897,0.07326315,-0.3860097,-0.02965827,-0.9191025
1697768897,0.0733185,-0.3860941,-0.02983284,-0.919057
1697768897,0.07349633,-0.3859356,-0.02984854,-0.9191089
1697768897,0.07375047,-0.3858633,-0.02987224,-0.919118
1697768897,0.07421659,-0.3858463,-0.02998013,-0.9190842
1697768897,0.07461166,-0.3861235,-0.02978949,-0.9189421
1697768897,0.07440483,-0.3859962,-0.02980576,-0.9190118
1697768897,0.07455275,-0.3859723,-0.0296532,-0.9190147
1697768897,0.07437842,-0.3860276,-0.02961127,-0.9190069
1697768897,0.0743342,-0.3861844,-0.02955978,-0.9189464
1697768897,0.07415127,-0.3862077,-0.02970724,-0.9189465
1697768897,0.07438137,-0.3863388,-0.02958406,-0.9188768
1697768897,0.0745463,-0.3864324,-0.02958867,-0.918824
1697768897,0.07465956,-0.3864768,-0.02947435,-0.9187998
1697768897,0.07460498,-0.3863923,-0.02929809,-0.9188454
1697768897,0.07446819,-0.3863989,-0.02905581,-0.9188613
1697768897,0.07453491,-0.3863474,-0.02883272,-0.9188846
1697768897,0.07432359,-0.3864079,-0.02863821,-0.9188824
1697768897,0.0740996,-0.3865641,-0.02845469,-0.9188405
1697768897,0.07420298,-0.3867526,-0.02801066,-0.9187666
1697768897,0.07395266,-0.3870332,-0.02745817,-0.9186851
1697768897,0.07411409,-0.3870958,-0.0275114,-0.9186441
1697768897,0.07390189,-0.3873171,-0.02770289,-0.9185624
1697768897,0.07400626,-0.3877432,-0.02764122,-0.9183758
1697768897,0.07391105,-0.3880587,-0.02765696,-0.9182498
1697768897,0.07398367,-0.3883611,-0.02790511,-0.9181087
1697768897,0.07410783,-0.3884335,-0.02813879,-0.9180608
1697768898,0.07455929,-0.3884811,-0.02801979,-0.9180077
1697768898,0.07447031,-0.3886435,-0.02739769,-0.917965
1697768898,0.07391098,-0.388637,-0.02745668,-0.9180112
1697768898,0.07422316,-0.3886884,-0.0276975,-0.9179571
1697768898,0.07447914,-0.3884437,-0.02805353,-0.9180291
1697768898,0.07501304,-0.3882602,-0.02850166,-0.9180494
1697768898,0.07550535,-0.3882047,-0.02863117,-0.9180285
1697768898,0.07596088,-0.3879198,-0.02847474,-0.9181162
1697768898,0.07595476,-0.387616,-0.02868064,-0.9182386
1697768898,0.07609145,-0.3870364,-0.02896034,-0.9184629
1697768898,0.076107,-0.3872173,-0.02875543,-0.9183919
1697768898,0.07581002,-0.3872569,-0.02855014,-0.9184061
1697768898,0.07576258,-0.3871164,-0.02859466,-0.918468
1697768898,0.07555302,-0.3869585,-0.02880264,-0.9185452
1697768898,0.0756541,-0.3868534,-0.02888597,-0.9185785
1697768898,0.07583094,-0.3868558,-0.02859694,-0.918572
1697768898,0.07593495,-0.38667,-0.02852289,-0.9186439
1697768898,0.07601935,-0.3865629,-0.02851829,-0.9186822
1697768898,0.07620262,-0.386467,-0.0284723,-0.9187089
1697768898,0.07614027,-0.3862686,-0.02838334,-0.9188002
1697768898,0.07620882,-0.386042,-0.02851286,-0.9188856
1697768898,0.07632503,-0.3860317,-0.0283122,-0.9188865
1697768898,0.07616547,-0.3860544,-0.02841414,-0.9188872
1697768898,0.07627929,-0.386064,-0.0283947,-0.9188743
1697768898,0.07627919,-0.386038,-0.02867555,-0.9188764
1697768898,0.07626989,-0.3861291,-0.02871052,-0.9188378
1697768898,0.07621813,-0.3862499,-0.02856243,-0.9187959
1697768898,0.07615918,-0.3863554,-0.028572,-0.9187563
1697768898,0.07614993,-0.3865604,-0.02851209,-0.9186727
1697768898,0.07624343,-0.386492,-0.02860518,-0.9186907
1697768898,0.07640561,-0.3866118,-0.02891811,-0.918617
1697768898,0.07657826,-0.3865946,-0.02915128,-0.9186026
1697768898,0.07653379,-0.3865725,-0.02932631,-0.91861
1697768898,0.07655308,-0.3863647,-0.02964839,-0.9186854
1697768898,0.07664634,-0.3863262,-0.02972585,-0.9186913
1697768898,0.07645092,-0.3863012,-0.02963135,-0.9187212
1697768898,0.07655597,-0.3864871,-0.02963436,-0.9186342
1697768898,0.07670841,-0.3865578,-0.02946712,-0.9185971
1697768898,0.07690076,-0.3867784,-0.0295035,-0.918487
1697768898,0.07704522,-0.3867905,-0.02953283,-0.9184688
1697768898,0.07708715,-0.3868987,-0.02975654,-0.9184125
1697768898,0.07706472,-0.3871941,-0.02984075,-0.9182872
1697768898,0.07728704,-0.3873973,-0.03019196,-0.9181714
1697768898,0.07738156,-0.3872773,-0.03090772,-0.9181902
1697768898,0.07760552,-0.3874818,-0.03073708,-0.9180906
1697768898,0.07750212,-0.3874465,-0.03068393,-0.9181161
1697768898,0.07796682,-0.3874766,-0.03043461,-0.9180723
1697768898,0.07771026,-0.3875644,-0.03028079,-0.9180622
1697768898,0.07706712,-0.3874536,-0.03005524,-0.9181706
1697768898,0.07620652,-0.3871484,-0.0300179,-0.9183724
1697768898,0.07599334,-0.3873194,-0.02970487,-0.9183281
1697768898,0.07606731,-0.3870523,-0.02990796,-0.9184279
1697768898,0.07606453,-0.387075,-0.03010425,-0.9184121
1697768898,0.07627293,-0.386967,-0.03034108,-0.9184326
1697768898,0.07639385,-0.3868852,-0.03044603,-0.9184535
1697768898,0.07632782,-0.3867033,-0.0304411,-0.9185358
1697768898,0.07630868,-0.3865238,-0.03049216,-0.9186112
1697768898,0.07621514,-0.3864498,-0.03042952,-0.9186522
1697768898,0.07615804,-0.3864351,-0.03021703,-0.9186701
1697768898,0.07615247,-0.3862409,-0.03036867,-0.9187472
1697768898,0.07616261,-0.3860797,-0.03050305,-0.9188097
1697768898,0.07621367,-0.3859513,-0.03084793,-0.9188479
1697768898,0.076472,-0.3858399,-0.03064959,-0.9188799
1697768898,0.07643582,-0.3858392,-0.03048555,-0.9188887
1697768898,0.07629932,-0.3856989,-0.03077815,-0.9189491
1697768898,0.07635888,-0.385486,-0.0311727,-0.9190202
1697768898,0.07687689,-0.3852407,-0.03127913,-0.9190763
1697768898,0.0768853,-0.3850793,-0.03188287,-0.9191225
1697768899,0.07706711,-0.3849232,-0.03184333,-0.919174
1697768899,0.07719112,-0.3849335,-0.03184368,-0.9191592
1697768899,0.07712593,-0.3847863,-0.03195748,-0.9192224
1697768899,0.07697167,-0.3846122,-0.03209878,-0.9193032
1697768899,0.07682853,-0.3845443,-0.03195842,-0.9193485
1697768899,0.07677121,-0.3845102,-0.03186678,-0.9193709
1697768899,0.07660444,-0.3844499,-0.03178104,-0.919413
1697768899,0.0764942,-0.3843666,-0.03185621,-0.9194544
1697768899,0.07634637,-0.3843383,-0.03190455,-0.9194767
1697768899,0.07624338,-0.3843203,-0.03200262,-0.9194894
1697768899,0.07624958,-0.3842762,-0.03230531,-0.9194967
1697768899,0.07619588,-0.3843628,-0.03237996,-0.9194624
1697768899,0.07608955,-0.3843648,-0.03258939,-0.9194629
1697768899,0.0760538,-0.3844265,-0.03285285,-0.9194308
1697768899,0.07630525,-0.3846266,-0.03300294,-0.9193209
1697768899,0.07643295,-0.3844274,-0.03354803,-0.9193738
1697768899,0.076631,-0.384471,-0.03373656,-0.9193323
1697768899,0.07687607,-0.3845665,-0.03401252,-0.9192616
1697768899,0.07713285,-0.3844161,-0.03439274,-0.9192888
1697768899,0.07726908,-0.3841887,-0.03474652,-0.9193591
1697768899,0.07778399,-0.3843319,-0.03465628,-0.9192593
1697768899,0.07779204,-0.3842184,-0.03486393,-0.9192982
1697768899,0.07807646,-0.3841498,-0.0349603,-0.9192992
1697768899,0.07826169,-0.3837552,-0.03562291,-0.9194228
1697768899,0.07862427,-0.3839005,-0.0356523,-0.9193301
1697768899,0.07881919,-0.3835463,-0.035454,-0.9194688
1697768899,0.07935172,-0.3836637,-0.03553065,-0.919371
1697768899,0.07924914,-0.3835195,-0.03545929,-0.9194428
1697768899,0.07924707,-0.383181,-0.03565604,-0.9195765
1697768899,0.07934561,-0.3834152,-0.03555676,-0.9194742
1697768899,0.07918269,-0.3832955,-0.03584626,-0.9195269
1697768899,0.07913943,-0.3833516,-0.0359658,-0.9195026
1697768899,0.07921744,-0.3834382,-0.03583869,-0.9194647
1697768899,0.07923143,-0.3833659,-0.03586782,-0.9194925
1697768899,0.07919963,-0.3834576,-0.03583019,-0.9194585
1697768899,0.07906135,-0.3832447,-0.03569134,-0.9195645
1697768899,0.07888942,-0.3832978,-0.03542613,-0.9195675
1697768899,0.07872531,-0.3833321,-0.03509271,-0.91958
1697768899,0.07846457,-0.3832377,-0.03476605,-0.919654
1697768899,0.07860669,-0.3831826,-0.03474515,-0.9196656
1697768899,0.07844644,-0.3830393,-0.03447491,-0.9197492
1697768899,0.07870557,-0.3830992,-0.03449033,-0.9197015
1697768899,0.07912207,-0.3830988,-0.03405147,-0.9196823
1697768899,0.07916334,-0.3831105,-0.03427449,-0.9196656
1697768899,0.07929772,-0.3831144,-0.03452719,-0.9196429
1697768899,0.07941675,-0.3830235,-0.03463617,-0.9196664
1697768899,0.07962942,-0.3829516,-0.03482691,-0.9196708
1697768899,0.07968386,-0.3828991,-0.03491358,-0.9196846
1697768899,0.07983409,-0.3830408,-0.03495335,-0.9196111
1697768899,0.07984915,-0.3829486,-0.03484141,-0.9196524
1697768899,0.07984966,-0.382915,-0.03470534,-0.9196715
1697768899,0.07968996,-0.3828233,-0.03451516,-0.9197307
1697768899,0.07961314,-0.3828871,-0.03434106,-0.9197174
1697768899,0.07964176,-0.3829049,-0.03414086,-0.9197149
1697768899,0.07965051,-0.3829106,-0.03414537,-0.9197116
1697768899,0.07956989,-0.3830525,-0.03416927,-0.9196585
1697768899,0.07939203,-0.3831205,-0.03402703,-0.9196509
1697768899,0.07920025,-0.3832219,-0.03393256,-0.9196287
1697768899,0.07889483,-0.3834028,-0.03400576,-0.9195768
1697768899,0.07889567,-0.3833714,-0.03390021,-0.9195939
1697768899,0.07863902,-0.3836595,-0.03342335,-0.919513
1697768899,0.07865885,-0.3836052,-0.03379545,-0.9195204
1697768899,0.07869658,-0.3836547,-0.03358824,-0.919504
1697768899,0.07888666,-0.3836352,-0.0336615,-0.9194933
1697768899,0.0790419,-0.3836699,-0.03386099,-0.9194581
1697768899,0.0790263,-0.3835825,-0.03403668,-0.9194894
1697768899,0.07907698,-0.3834517,-0.03397484,-0.919542
1697768899,0.07898232,-0.3834208,-0.0340551,-0.91956
1697768899,0.07888056,-0.3833285,-0.03410698,-0.9196054
1697768900,0.07862172,-0.3832329,-0.03423964,-0.9196625
1697768900,0.07857759,-0.3831427,-0.03439699,-0.9196978
1697768900,0.07858451,-0.3831897,-0.03438998,-0.9196779
1697768900,0.07873945,-0.3830268,-0.03509888,-0.9197057
1697768900,0.07899256,-0.3828978,-0.03469058,-0.9197533
1697768900,0.07897843,-0.3828362,-0.03487818,-0.919773
1697768900,0.07886479,-0.3827811,-0.03457368,-0.9198171
