time,rotate_x,rotate_y,rotate_z,angularVelocity_x,angularVelocity_y,angularVelocity_z,velocity_x,velocity_y,velocity_z,position_x,position_y,position_z
1970-01-20 15:36:08.876,-0.1463951,0.394789,0.04931985,-0.00777914,-0.007194553,0.01206349,0.001642605,-0.0006085599,0.0006714338,0.002986137,1.546425,-0.3860164
1970-01-20 15:36:08.876,-0.1462827,0.3948996,0.04954027,-0.0111414,-0.01019106,0.006105685,0.001503148,-0.0006518299,0.0005132654,0.002994455,1.546411,-0.3860391
1970-01-20 15:36:08.877,-0.1462863,0.3950279,0.04960351,-0.009061829,-0.01240638,0.003761281,0.001442075,-0.001114041,0.0003618011,0.003012463,1.546372,-0.3860483
1970-01-20 15:36:08.877,-0.1462691,0.3951364,0.04965585,-0.00765905,-0.01352849,0.002200445,0.001505406,-0.001474853,0.0004084597,0.003043147,1.54633,-0.3860344
1970-01-20 15:36:08.877,-0.1461013,0.3950864,0.04964396,-0.01042282,-0.009144015,0.003840153,0.001702239,-0.001572453,0.0006288085,0.003098624,1.546296,-0.3859906
1970-01-20 15:36:08.877,-0.1460697,0.3950447,0.04965337,-0.009544655,-0.005981712,0.003089739,0.001811432,-0.002127037,0.0009795036,0.003190372,1.546228,-0.3858925
1970-01-20 15:36:08.877,-0.1458425,0.3949053,0.04946389,-0.01204278,0.000488688,0.009260174,0.001840112,-0.002935879,0.001273747,0.003278216,1.546142,-0.3857937
1970-01-20 15:36:08.877,-0.1454404,0.394873,0.04917635,-0.01453537,0.004799508,0.01842895,0.001633121,-0.003651937,0.001322507,0.003285853,1.546058,-0.3857753
1970-01-20 15:36:08.877,-0.1453615,0.3946531,0.04886948,-0.01656552,0.008087656,0.02077862,0.00150884,-0.004084971,0.001189806,0.003287302,1.545992,-0.3857799
1970-01-20 15:36:08.877,-0.145034,0.3945542,0.04856341,-0.02071517,0.01144812,0.02696392,0.001403634,-0.003958892,0.001092192,0.003271427,1.545949,-0.3857848
1970-01-20 15:36:08.877,-0.144707,0.3943071,0.04892235,-0.023104,0.01373581,0.02027832,0.001150913,-0.003335185,0.0007430699,0.003227532,1.5459,-0.3858156
1970-01-20 15:36:08.877,-0.1447951,0.3942552,0.04880218,-0.01863733,0.01461622,0.01713747,0.001153995,-0.002551767,0.0006182393,0.003220873,1.545914,-0.3858253
1970-01-20 15:36:08.877,-0.1452821,0.3943368,0.04842049,-0.008213528,0.0109028,0.0182862,0.0009646631,-0.001836962,0.0005733599,0.003226679,1.545965,-0.3858204
1970-01-20 15:36:08.877,-0.1451462,0.3942801,0.04845203,0.00148881,0.01042689,0.01574175,0.001481224,-0.001125351,0.0001577378,0.003274336,1.545982,-0.3858441
1970-01-20 15:36:08.877,-0.1452133,0.3942955,0.04859569,0.001082216,0.00731694,0.008187454,0.00174182,-0.0004914751,-0.0001901389,0.003321739,1.546014,-0.3858705
1970-01-20 15:36:08.877,-0.1452751,0.3942931,0.04873827,0.0007771649,0.005255685,0.00214178,0.001763418,-0.0001603841,-0.0004314793,0.003357088,1.546038,-0.3858969
1970-01-20 15:36:08.877,-0.1453268,0.3942667,0.04886501,0.0005751748,0.004241464,-0.002387181,0.001689844,-0.0001846196,-0.000548898,0.00337958,1.546034,-0.3859147
1970-01-20 15:36:08.877,-0.1452483,0.3942146,0.04891179,-0.002433379,0.00439162,-0.002297818,0.001794998,-2.65215e-05,-0.0006848377,0.00340913,1.546036,-0.3859349
