time,velocity_x,velocity_y,velocity_z
1703231566279,-0.9427482,-0.1791272,0.4770924
1703231566293,-0.9453471,-0.1778571,0.4711104
1703231566307,-0.9494612,-0.1727064,0.4664808
1703231566321,-0.9563692,-0.1605978,0.4632445
1703231566334,-0.9639642,-0.1427258,0.4602807
1703231566348,-0.9684707,-0.1260194,0.4571866
1703231566363,-0.966773,-0.1152388,0.4526901
1703231566377,-0.9595248,-0.09847225,0.4498089
1703231566391,-0.9558905,-0.04741551,0.4538376
1703231566404,-0.9570503,0.01731978,0.4653797
1703231566418,-0.963029,0.05736817,0.4826626
1703231566432,-0.9566149,0.0709407,0.4918321
1703231566446,-0.9441102,0.07240091,0.4981017
1703231566460,-0.9293216,0.06969078,0.5069262
1703231566475,-0.9118801,0.08305661,0.5158387
1703231566487,-0.8944614,0.1107159,0.5268129
1703231566501,-0.8791149,0.1422283,0.5394639
1703231566515,-0.8604389,0.1669289,0.5509118
1703231566529,-0.8399208,0.1798892,0.558486
1703231566543,-0.8188141,0.1866087,0.5641874
1703231566557,-0.7974153,0.189882,0.56784
1703231566571,-0.7786132,0.1908538,0.5704668
1703231566584,-0.7613361,0.1872746,0.5728704
1703231566598,-0.7448928,0.1756358,0.5742359
1703231566613,-0.7295678,0.1560319,0.5746736
1703231566627,-0.7140313,0.1293353,0.575039
1703231566640,-0.6995453,0.09981742,0.5759515
1703231566654,-0.6878084,0.06827405,0.57666
1703231566668,-0.6791207,0.0355141,0.5767697
1703231566682,-0.6739689,0.005221565,0.5769321
1703231566696,-0.670388,-0.02314328,0.5781686
1703231566711,-0.6672485,-0.04564504,0.580996
1703231566724,-0.6639295,-0.06348111,0.5854184
1703231566738,-0.6591707,-0.07756287,0.5907296
1703231566752,-0.6516368,-0.09041002,0.5967295
1703231566766,-0.6404107,-0.1026393,0.6034298
1703231566781,-0.6257332,-0.1146562,0.610971
1703231566793,-0.6096997,-0.1257182,0.6195797
1703231566808,-0.5938995,-0.1334475,0.629521
1703231566821,-0.5777951,-0.1388886,0.6411703
1703231566834,-0.5635935,-0.1419661,0.6532302
1703231566848,-0.5488458,-0.1433014,0.6679251
1703231566863,-0.5341998,-0.1430143,0.6833621
1703231566877,-0.5202965,-0.1422565,0.6976725
1703231566891,-0.506089,-0.1407107,0.7118086
1703231566904,-0.4937384,-0.1357894,0.7245333
1703231566918,-0.4805907,-0.1256236,0.7387372
1703231566932,-0.4683164,-0.115927,0.7505453
1703231566946,-0.4562334,-0.1082967,0.7582018
1703231566960,-0.4453391,-0.099968,0.7619039
1703231566974,-0.4406052,-0.05727408,0.7708129
1703231566987,-0.4348708,0.0116739,0.7822444
1703231567000,-0.4276817,0.0708665,0.8058009
1703231567016,-0.4112965,0.07877299,0.8099628
1703231567029,-0.3879071,0.04438647,0.7930505
1703231567043,-0.3662397,-0.002822112,0.7725633
1703231567057,-0.3443403,-0.03954414,0.7500232
1703231567070,-0.3209497,-0.05505703,0.7276127
1703231567084,-0.2977931,-0.04504239,0.7095191
1703231567097,-0.2780149,-0.01365179,0.6991081
1703231567112,-0.2598023,0.0270451,0.6957829
1703231567126,-0.2393455,0.06041176,0.6899787
1703231567140,-0.2175604,0.0813475,0.6799706
1703231567154,-0.1961619,0.09266839,0.6697122
1703231567168,-0.1770116,0.09685009,0.6590769
1703231567182,-0.1597275,0.09361914,0.6499338
1703231567195,-0.1443499,0.08505706,0.6428816
1703231567209,-0.1300426,0.07379752,0.6388012
1703231567224,-0.1159518,0.06133223,0.6367756
1703231567237,-0.1039345,0.05003269,0.6358448
1703231567252,-0.09343837,0.03721337,0.6352018
1703231567265,-0.08554586,0.02454481,0.6358736
1703231567278,-0.08009388,0.01180042,0.6379298
1703231567293,-0.07552031,-0.0007594712,0.6420766
1703231567308,-0.07096762,-0.0116837,0.6479499
1703231567321,-0.06674834,-0.02095083,0.6553698
1703231567335,-0.06244779,-0.02769936,0.6641247
1703231567348,-0.05791516,-0.03156714,0.6733437
1703231567362,-0.05360918,-0.03406392,0.6834745
1703231567377,-0.04981098,-0.03628775,0.6944956
1703231567390,-0.04667453,-0.03912217,0.7053524
1703231567405,-0.04399891,-0.04360039,0.7160938
1703231567418,-0.04148631,-0.0476794,0.72649
1703231567432,-0.03941987,-0.05096283,0.7377961
1703231567446,-0.03674058,-0.05288808,0.7488915
1703231567460,-0.03348866,-0.05384208,0.7597533
1703231567474,-0.02973345,-0.05539289,0.7704125
1703231567488,-0.02576032,-0.05883184,0.7804375
1703231567501,-0.0233833,-0.06404383,0.7884747
1703231567515,-0.02189966,-0.0696535,0.7964458
1703231567528,-0.02047915,-0.07585246,0.8043606
1703231567543,-0.01871088,-0.0822534,0.8110361
1703231567557,-0.01652166,-0.08797998,0.816956
1703231567571,-0.01394694,-0.09183684,0.8220303
1703231567584,-0.01046925,-0.0934168,0.8269686
1703231567598,-0.006416827,-0.09249702,0.8308203
1703231567613,-0.001591742,-0.0922742,0.8326098
1703231567626,0.005399831,-0.08801401,0.8322627
1703231567641,0.01840294,-0.06402342,0.8363994
1703231567654,0.04019269,-0.01446115,0.845733
1703231567668,0.06708577,0.01866553,0.8555986
1703231567682,0.08883354,0.02683813,0.8581649
1703231567696,0.1034598,0.02507185,0.8525371
1703231567710,0.1171445,0.01940561,0.8443123
1703231567723,0.1350438,0.02303547,0.8343726
1703231567737,0.1580873,0.04007879,0.82473
1703231567751,0.1855164,0.06766437,0.8143662
1703231567764,0.2136164,0.0959108,0.8034063
1703231567779,0.2393654,0.1216628,0.7920542
1703231567793,0.2613404,0.1408835,0.7836787
1703231567807,0.2808646,0.1495684,0.7787038
1703231567821,0.3006388,0.1500365,0.7755082
1703231567834,0.3197543,0.1426646,0.7734945
1703231567848,0.3377208,0.1290008,0.7727955
1703231567862,0.3530206,0.1107768,0.7736043
1703231567877,0.3673309,0.08833165,0.7761939
1703231567890,0.380971,0.06343881,0.7793255
1703231567904,0.3959691,0.03685165,0.781734
1703231567918,0.4134983,0.008627575,0.7841585
1703231567932,0.4310082,-0.01773591,0.7868608
1703231567946,0.4476176,-0.041488,0.7905877
1703231567961,0.4649404,-0.06165797,0.7954063
1703231567974,0.4818163,-0.07639886,0.8001425
1703231567988,0.4983338,-0.08818774,0.8039448
1703231568000,0.5154145,-0.09808122,0.8054494
1703231568015,0.5322212,-0.1052242,0.8051485
1703231568029,0.5496332,-0.1097418,0.8037248
1703231568044,0.5666037,-0.1119331,0.8023536
1703231568057,0.5830656,-0.1122235,0.8013072
1703231568071,0.598884,-0.1111974,0.8007122
1703231568085,0.613131,-0.1088914,0.7993097
1703231568099,0.6282648,-0.1044611,0.7964334
1703231568113,0.6450807,-0.09836195,0.7918774
1703231568127,0.6605637,-0.09101915,0.7863012
1703231568141,0.6750148,-0.08467701,0.7787966
1703231568154,0.68739,-0.07992201,0.7688129
1703231568168,0.6976705,-0.07538944,0.7570297
1703231568183,0.7051254,-0.07016052,0.7447104
1703231568197,0.7089162,-0.06320561,0.7313079
1703231568210,0.7121503,-0.03702874,0.7222832
1703231568224,0.7225921,0.03171651,0.7273392
1703231568237,0.7395166,0.09891675,0.7434448
1703231568252,0.7500032,0.1264,0.7550354
1703231568265,0.7436466,0.1254875,0.7472491
1703231568280,0.7304662,0.1012685,0.734358
1703231568293,0.7131311,0.07041048,0.7211145
1703231568308,0.6922503,0.05049179,0.7085178
1703231568321,0.6723542,0.04527374,0.6986511
1703231568334,0.6581333,0.05740835,0.6964918
1703231568350,0.6484271,0.08427659,0.7014388
1703231568362,0.6416029,0.1203095,0.7100946
1703231568376,0.6342883,0.1510638,0.7170731
1703231568390,0.6262296,0.1689174,0.7199004
1703231568404,0.6198778,0.1729566,0.7206442
1703231568418,0.6154652,0.168441,0.7222039
1703231568432,0.6137413,0.1571582,0.7246857
1703231568446,0.6145371,0.1405665,0.7289245
1703231568460,0.6166493,0.1219604,0.7340521
1703231568474,0.6194955,0.1009079,0.7403537
1703231568487,0.6226236,0.07743186,0.7476735
1703231568501,0.6271825,0.05224852,0.7549018
1703231568514,0.6336512,0.02560597,0.7615369
1703231568528,0.641821,-0.003036634,0.7686516
1703231568543,0.6490821,-0.0295422,0.7754359
1703231568556,0.6543372,-0.05474259,0.7830471
1703231568570,0.6578411,-0.07713666,0.7920203
1703231568585,0.6621389,-0.09558334,0.8017513
1703231568598,0.6680094,-0.1086438,0.8108159
1703231568612,0.6741067,-0.1183059,0.8201598
1703231568625,0.6787753,-0.1260908,0.8311643
1703231568640,0.6805694,-0.1325531,0.8437662
1703231568653,0.6799248,-0.1361547,0.8581091
1703231568667,0.6784507,-0.1383871,0.8730021
1703231568681,0.6767374,-0.1393944,0.8874678
1703231568695,0.6745483,-0.1389693,0.8998559
1703231568709,0.6720309,-0.1369785,0.9101734
1703231568723,0.6688579,-0.1314923,0.9191517
1703231568737,0.6663753,-0.1192161,0.9283864
1703231568751,0.6651418,-0.1000111,0.9357281
1703231568764,0.664227,-0.07975036,0.9390779
1703231568778,0.6645656,-0.05410481,0.9376848
1703231568792,0.6699134,0.006399268,0.9376565
1703231568806,0.6833074,0.0818658,0.942295
1703231568821,0.699651,0.11917,0.9510339
1703231568834,0.7063123,0.1233114,0.943983
1703231568847,0.709436,0.1049417,0.926678
1703231568861,0.7159402,0.08432893,0.909243
1703231568875,0.7234145,0.07300473,0.8870517
1703231568889,0.7327865,0.07627777,0.8652908
1703231568903,0.7437735,0.08716796,0.8416197
1703231568917,0.7544152,0.1017165,0.815547
1703231568931,0.7620894,0.1161209,0.7910767
1703231568946,0.7669721,0.1373838,0.7666586
1703231568960,0.7711249,0.1627119,0.7500521
1703231568974,0.7760251,0.1813955,0.740804
1703231568987,0.7796745,0.185595,0.7335429
1703231569000,0.7832705,0.1746299,0.7277278
1703231569015,0.7865298,0.1521883,0.724359
1703231569029,0.7891554,0.1253211,0.723461
1703231569043,0.7914059,0.09611312,0.7241551
