time,rotate_x,rotate_y,rotate_z,angularVelocity_x,angularVelocity_y,angularVelocity_z,velocity_x,velocity_y,velocity_z,position_x,position_y,position_z
2023-10-20 07:15:38.579000064,-0.08525892,-0.04458391,-0.01238305,0.02375614,-0.1173609,0.04498375,0.00777962,0.003838968,0.001390108,0.2921214,1.518631,-0.0437675
2023-10-20 07:15:38.592000000,-0.08534841,-0.04302697,-0.01230324,0.01846259,-0.1310723,0.04304806,0.009168307,0.003329787,0.001336869,0.2923159,1.518655,-0.04364713
2023-10-20 07:15:38.605999872,-0.08540147,-0.04149828,-0.01234703,0.01531841,-0.1477853,0.03970352,0.01078443,0.002391554,0.001175569,0.2925466,1.518646,-0.04354095
2023-10-20 07:15:38.620999936,-0.08537577,-0.03981995,-0.01233955,0.01552687,-0.1631376,0.03470184,0.01226596,0.001917761,0.001349938,0.2927898,1.518651,-0.04340182
2023-10-20 07:15:38.634000128,-0.08585185,-0.03842343,-0.01285021,0.01905675,-0.1779669,0.03897053,0.01317867,0.001684775,0.001607358,0.2930189,1.518669,-0.04325036
2023-10-20 07:15:38.648000000,-0.08629349,-0.03670591,-0.0130187,0.02603713,-0.1853279,0.04372227,0.01399809,0.001771841,0.002192129,0.2932545,1.518683,-0.04304723
2023-10-20 07:15:38.661999872,-0.08638355,-0.03532917,-0.01327088,0.02886174,-0.1882546,0.04772153,0.01467906,0.001720169,0.00249959,0.29349,1.518717,-0.04289915
2023-10-20 07:15:38.676000000,-0.08674505,-0.03407179,-0.01354658,0.02871362,-0.1926254,0.04807765,0.01495426,0.001377731,0.002472937,0.2937067,1.518742,-0.04278665
2023-10-20 07:15:38.690000128,-0.08657833,-0.03267366,-0.0135445,0.02259306,-0.1910796,0.0455847,0.01499146,0.001167305,0.002342158,0.2939032,1.518755,-0.04265802
2023-10-20 07:15:38.704000000,-0.08667076,-0.03148631,-0.01387281,0.01743223,-0.1853538,0.04404997,0.01458273,0.0006345966,0.001911559,0.2940591,1.51876,-0.04254917
2023-10-20 07:15:38.717999872,-0.08673352,-0.03068157,-0.01418698,0.01007895,-0.1787061,0.04364027,0.01379255,0.0001784384,0.001736058,0.2941892,1.518761,-0.04245919
2023-10-20 07:15:38.731000064,-0.08663157,-0.02963574,-0.01416632,0.008531068,-0.1702103,0.0384617,0.0131077,0.000170696,0.001346549,0.2943301,1.518768,-0.04239362
2023-10-20 07:15:38.746000128,-0.08672141,-0.02905491,-0.01400411,0.01141188,-0.1582815,0.03208223,0.01224087,0.0004599791,0.001340924,0.2944495,1.518783,-0.04233665
2023-10-20 07:15:38.760000000,-0.08737563,-0.02802962,-0.01438321,0.01976377,-0.1485328,0.03775034,0.01047416,0.0007465223,0.001406423,0.2944792,1.518812,-0.04223387
2023-10-20 07:15:38.772999936,-0.08778066,-0.02739591,-0.01468281,0.02412265,-0.1370913,0.04011224,0.008919859,0.001185814,0.001530304,0.2944993,1.518845,-0.0421484
2023-10-20 07:15:38.788000000,-0.08782343,-0.02665947,-0.01441103,0.02485224,-0.1282675,0.03297878,0.007326028,0.00119391,0.001326017,0.294504,1.518836,-0.04208431
2023-10-20 07:15:38.802000128,-0.08782112,-0.02655637,-0.01416626,0.023715,-0.1144614,0.02228794,0.005865129,0.0006584668,0.001152575,0.2945039,1.518801,-0.04206942
2023-10-20 07:15:38.815000064,-0.08777901,-0.02632148,-0.01372774,0.0166938,-0.1011223,0.002469549,0.004306047,0.0004522116,0.0007495598,0.2944762,1.518769,-0.042063
2023-10-20 07:15:38.828999936,-0.08753762,-0.02625124,-0.01292232,0.01375179,-0.08441763,-0.01219996,0.003112708,-0.0002550283,0.0004773754,0.2944429,1.518669,-0.04204597
2023-10-20 07:15:38.842000128,-0.08757349,-0.02611567,-0.01250969,0.008862381,-0.0678126,-0.03236651,0.001822719,-0.0005404541,0.0003859419,0.2943802,1.518609,-0.0420049
2023-10-20 07:15:38.856000000,-0.08759944,-0.02602642,-0.0124753,0.006001159,-0.05460644,-0.03346678,0.0007170391,-0.0008747885,0.0006816389,0.2943191,1.518571,-0.04195456
2023-10-20 07:15:38.869999872,-0.08747394,-0.02617662,-0.01230688,0.004095968,-0.04283018,-0.03260637,-0.0002247448,-0.001082883,0.001017111,0.2942637,1.518534,-0.04193087
2023-10-20 07:15:38.884999936,-0.08770797,-0.02632097,-0.01233599,0.006049534,-0.03227649,-0.02519001,-0.001015977,-0.001378789,0.001432889,0.2942054,1.518498,-0.04189577
2023-10-20 07:15:38.898000128,-0.08737413,-0.02629009,-0.01237019,0.001539758,-0.02383903,-0.01747576,-0.001587497,-0.001275096,0.001749964,0.2941465,1.518487,-0.04183581
2023-10-20 07:15:38.912000000,-0.08726136,-0.02649342,-0.01244779,0.0001970892,-0.01758177,-0.009941803,-0.002114284,-0.001770758,0.001795868,0.2940846,1.518436,-0.04180488
2023-10-20 07:15:38.926000128,-0.08729611,-0.02629535,-0.01262113,-0.005402586,-0.01123462,-0.002631867,-0.002160393,-0.002024302,0.001852115,0.2940504,1.518406,-0.04175967
2023-10-20 07:15:38.940999936,-0.08725663,-0.02619504,-0.01281753,-0.005760513,-0.01129348,0.003851481,-0.002018546,-0.001928371,0.001697781,0.2940294,1.518396,-0.04173982
2023-10-20 07:15:38.953999872,-0.08733615,-0.0260836,-0.01279641,-0.002526076,-0.01222805,0.002790555,-0.001834397,-0.001382904,0.001651358,0.2940127,1.518406,-0.04171228
2023-10-20 07:15:38.968000000,-0.08739071,-0.02586533,-0.01289481,-0.0006262689,-0.01597599,0.005499074,-0.001625834,-0.001323752,0.001416217,0.2939597,1.518399,-0.04169322
2023-10-20 07:15:38.983000064,-0.08731724,-0.02570131,-0.01283458,-0.002652764,-0.01765666,0.002914104,-0.001282048,-0.001378509,0.0009965805,0.2939112,1.518374,-0.04169327
2023-10-20 07:15:38.996000000,-0.08712625,-0.02525343,-0.01274373,-0.004850374,-0.02390201,0.001684037,-0.001102844,-0.001580066,0.0003455921,0.293881,1.518339,-0.04169506
2023-10-20 07:15:39.009999872,-0.08700828,-0.02510804,-0.01269036,-0.008919518,-0.02325133,-0.001689025,-0.0004353796,-0.001532602,-3.642954e-05,0.2939112,1.518319,-0.04170682
2023-10-20 07:15:39.024000000,-0.08706332,-0.02497965,-0.01269401,-0.01016288,-0.02884337,-0.0005685043,-0.0003294251,-0.001254221,-0.0005599629,0.2939051,1.518319,-0.04172819
2023-10-20 07:15:39.038000128,-0.08720157,-0.02474556,-0.01243817,-0.003720334,-0.0288025,-0.001280186,0.000184518,-0.0009894,-0.0009609906,0.2939207,1.518313,-0.04173001
2023-10-20 07:15:39.051000064,-0.087207,-0.02439423,-0.01237336,0.0005345193,-0.03290474,-0.002856417,0.0002757543,-0.0002826075,-0.001526963,0.2939119,1.518354,-0.04174154
2023-10-20 07:15:39.065999872,-0.08758871,-0.0240734,-0.01255387,0.009071071,-0.03291146,-0.003460273,0.0001958603,0.0001011333,-0.002148417,0.2939094,1.51839,-0.04178528
2023-10-20 07:15:39.079000064,-0.08777893,-0.02402223,-0.01231332,0.0123842,-0.03260995,-0.005391188,0.0001079184,0.0006196527,-0.002696246,0.2939041,1.518412,-0.04184877
2023-10-20 07:15:39.092999936,-0.08810083,-0.02383184,-0.01166868,0.02257379,-0.03182549,-0.01664391,-0.0002615867,0.001300921,-0.0033462,0.2938534,1.518426,-0.04190189
2023-10-20 07:15:39.107000064,-0.08863736,-0.02373924,-0.01171945,0.02909682,-0.0274165,-0.01767307,-0.0002990137,0.001876154,-0.003745868,0.2938151,1.518487,-0.04195327
2023-10-20 07:15:39.120999936,-0.08912989,-0.0236513,-0.01151836,0.03577347,-0.02454739,-0.02223223,-0.0006058369,0.002265508,-0.004107596,0.2937656,1.518526,-0.04201088
2023-10-20 07:15:39.135000064,-0.08910923,-0.02348655,-0.01127417,0.03580986,-0.02138218,-0.02170157,-0.0008559889,0.002816227,-0.004470947,0.2937393,1.51858,-0.0420808
2023-10-20 07:15:39.148999936,-0.08936222,-0.02339053,-0.01142374,0.03660913,-0.02127751,-0.01621267,-0.001145838,0.003194223,-0.004713335,0.2936833,1.518667,-0.04218827
2023-10-20 07:15:39.163000064,-0.09009711,-0.02362034,-0.01076405,0.0443257,-0.01752608,-0.01947374,-0.001478177,0.003545763,-0.004923853,0.2935874,1.518722,-0.04235877
2023-10-20 07:15:39.176999936,-0.09068766,-0.0238377,-0.01064129,0.04919347,-0.009536805,-0.0286699,-0.00168387,0.004066979,-0.004805617,0.2935103,1.51882,-0.0424929
2023-10-20 07:15:39.190000128,-0.09074689,-0.02394423,-0.01060348,0.0480017,-0.00690005,-0.02502284,-0.002172631,0.004622614,-0.00438435,0.2934536,1.518911,-0.04253758
2023-10-20 07:15:39.204000000,-0.09104829,-0.02368771,-0.0108399,0.04763436,-0.005030248,-0.01714955,-0.002224169,0.005284985,-0.003721043,0.2934203,1.519035,-0.04253789
2023-10-20 07:15:39.219000064,-0.09124549,-0.02363662,-0.01105869,0.04700832,-0.005078209,-0.004179345,-0.002532521,0.005274503,-0.0032603,0.2933122,1.519128,-0.04260366
2023-10-20 07:15:39.232000000,-0.09103962,-0.02353286,-0.01121003,0.032784,-0.004139506,0.003907766,-0.002779981,0.004967243,-0.003372685,0.2931844,1.519199,-0.04271398
2023-10-20 07:15:39.246000128,-0.09097829,-0.02360529,-0.01102342,0.02140639,0.0001322465,-0.001379622,-0.002687493,0.004797116,-0.003420885,0.2931016,1.519249,-0.04281079
2023-10-20 07:15:39.260000000,-0.09120113,-0.02380766,-0.01108421,0.01945848,0.001750843,-0.004451838,-0.002610468,0.005160412,-0.002996203,0.2930692,1.519342,-0.04284326
2023-10-20 07:15:39.272999936,-0.09170155,-0.02381825,-0.01094754,0.03042843,0.003664331,-0.01005769,-0.002632115,0.005320466,-0.002551236,0.2930312,1.519412,-0.04285645
2023-10-20 07:15:39.288000000,-0.09236746,-0.02374049,-0.01094562,0.03538781,0.0004023292,-0.003847043,-0.002621445,0.005430942,-0.002065857,0.2930123,1.519462,-0.04286961
2023-10-20 07:15:39.301000192,-0.09276231,-0.02383848,-0.01115961,0.04362116,0.0004039528,0.002011002,-0.002419946,0.005493275,-0.001508475,0.2930102,1.519519,-0.04288559
2023-10-20 07:15:39.315000064,-0.09310128,-0.02381669,-0.01104644,0.04880043,-0.002133727,0.004025576,-0.002584573,0.005336313,-0.001077485,0.2929711,1.519567,-0.04288039
2023-10-20 07:15:39.329999872,-0.09338765,-0.02382815,-0.01116921,0.04463925,0.00126248,0.003285995,-0.002409396,0.004774116,-0.0006360781,0.2929474,1.519611,-0.04286647
2023-10-20 07:15:39.344000000,-0.0932798,-0.02387392,-0.01116082,0.03825802,0.001381586,0.002983543,-0.002337803,0.003898042,-0.0003644862,0.2929456,1.519608,-0.04283672
2023-10-20 07:15:39.358000128,-0.09330769,-0.0238065,-0.01087804,0.03225884,0.001677366,-0.004873262,-0.002183571,0.002926305,0.0002250177,0.2930004,1.519553,-0.04272928
